fips,rural_urban_continuum_code_2003,economic_typology_2015,census_2010_pop,residual_2010,r_birth_2011,r_death_2011,r_international_mig_2011,r_domestic_mig_2011,r_domestic_mig_2012,r_domestic_mig_2013,r_domestic_mig_2014,r_domestic_mig_2016
27039,3.0,0.0,20087,-3.0,12.985082024,6.1951727214,0.8425434901,-5.402190613,-4.003261917,-2.413733652,-3.340046171,0.4884004884
27041,7.0,5.0,36009,-5.0,10.586116115,10.530691423,0.3602604961,4.9050852155,2.2905081893,1.514296334,5.0737058622,10.305095748
27043,7.0,1.0,14553,1.0,10.365916865,13.3374797,0.0,1.6585466985,-15.6440968,-1.909814324,1.7727981847,-6.679115197
27045,8.0,0.0,20866,0.0,12.039524175,11.703760553,0.4796623177,-2.062547966,-0.672026881,-5.33884854,-2.215692886,6.0977073581
27047,7.0,0.0,31255,-1.0,11.529876511,11.626226454,0.4496330673,-4.656913911,-0.837426524,-5.456100986,-6.032595476,-3.641075265
27049,4.0,0.0,46183,-5.0,11.721500612,10.724848065,0.1299981584,-3.488283916,-1.496113358,-0.433623138,-2.952606326,2.8823440175
27051,9.0,1.0,6018,-1.0,12.005002084,13.672363485,0.1667361401,0.0,-10.56958309,6.7317401548,-6.566209277,11.358820039
27053,1.0,0.0,1152425,-33.0,13.699815152,6.7156294181,4.2822681819,1.7903754409,1.7896392126,0.9864545104,-1.404645375,-1.056327569
27055,3.0,0.0,19027,-2.0,8.7596633334,9.0762776708,0.0527690562,-7.651513153,-7.332624867,-1.545100964,-5.28366334,0.1069833373
27057,7.0,5.0,20428,-3.0,11.381676966,8.6950150209,0.4396355909,1.2700583738,-3.954112765,10.10911035,-4.113135419,1.5478752993
27059,1.0,0.0,37816,-4.0,13.253217981,6.9947539345,0.3155528091,2.4455342703,-5.57964086,-7.006678651,2.2007676487,8.4091410478
27061,6.0,5.0,45058,-5.0,10.561114686,11.337667236,0.0665616472,2.2852832198,1.6840799052,6.2329395383,1.3677023703,-1.127881904
27063,7.0,1.0,10266,0.0,9.3814130753,12.801719926,0.0,-3.908922115,10.925230454,-6.411190441,-0.583856371,-15.05183413
27065,6.0,0.0,16239,-1.0,9.7407601492,9.0009555809,0.1849511421,-0.308251903,-14.84610367,0.7504690432,-3.502407905,1.0062893082
27067,4.0,0.0,42239,-3.0,13.643631196,9.1431278498,2.1318173743,-7.413987091,-2.175583801,-5.918206147,-9.772523901,-9.70464135
27069,9.0,1.0,4552,-1.0,11.657318817,11.657318817,0.0,-2.63939294,-2.877060972,5.1139521957,-6.25488663,-14.43464314
27071,7.0,3.0,13311,-1.0,9.4161958569,12.278719397,0.3013182674,-3.615819209,-2.272899462,-2.285627214,-15.42317332,-11.02058488
27073,9.0,1.0,7259,0.0,9.9550639475,13.826477705,0.2765295541,0.0,-8.785998187,-14.15828968,-12.51168476,-17.03002276
27075,6.0,2.0,10866,-2.0,10.447002265,13.035639994,0.0,-4.345213331,1.1126048862,-4.372499767,-7.602778299,-0.284967941
27077,9.0,5.0,4045,2.0,7.7056922695,11.434253045,1.2428535918,-2.98284862,-11.81201307,-8.145602647,-4.615976407,-20.65629494
27079,6.0,3.0,27703,-2.0,11.528831085,6.9533262479,0.2882207771,-3.02631816,-8.982197933,-0.650218546,0.6124029611,-3.38574027
27081,9.0,1.0,5896,0.0,9.5783802275,15.393825366,0.0,-7.183785171,-8.130081301,-1.737770441,3.2986111111,-1.401910103
27083,7.0,0.0,25857,2.0,14.629332198,7.9725990286,2.1286065368,-9.636782321,-15.46802433,-4.79018596,-7.922330097,-6.06212715
27085,6.0,3.0,36651,2.0,11.846651676,8.0897274173,0.4387648769,-10.99654473,-14.05722508,-5.29004775,-5.831880014,-3.46547797
27087,8.0,0.0,5413,0.0,21.992119491,12.278933382,0.0,-3.665353248,-2.550555657,-11.30046478,-0.182365278,2.1986075486
27089,8.0,1.0,9439,1.0,9.9470899471,8.8888888889,0.1058201058,0.8465608466,-3.063919704,-6.666313952,-5.411140584,-8.627116839
27091,7.0,0.0,20840,-2.0,10.572304424,12.068840667,-0.144826088,-7.144753675,-7.107562739,-1.761209364,-6.295185167,-5.658487732
27093,6.0,0.0,23300,-1.0,11.908600417,8.8992068098,0.4299133725,-9.37211152,-10.5994073,0.3035296158,-1.904226084,-2.68927975
27095,6.0,0.0,26097,-2.0,11.40105922,10.746268657,0.4236880116,-10.01444391,-10.99413387,-1.130758583,-5.076142132,3.210147197
27097,6.0,0.0,33198,-3.0,11.668646527,8.6011157391,0.4811813001,-3.067530788,-6.389198638,-7.761338831,-4.263028882,1.8875679296
27099,4.0,3.0,39163,-2.0,12.805009992,9.4191922406,0.9164619477,-0.76371829,-4.317405493,-5.537914391,-4.292227005,-4.831834453
27101,9.0,1.0,8725,1.0,8.1943562814,9.9255583127,1.0387212188,-6.809394656,-4.417063815,-7.610795621,-6.846081209,-10.77908857
27103,5.0,3.0,32727,-2.0,12.26340454,5.6600328647,-0.152151421,-0.121721137,-4.455490559,-6.424145089,4.8529788549,-0.505606281
27105,7.0,3.0,21378,1.0,17.376759745,7.6197556103,8.9671514194,-9.710542211,-10.93249072,-12.03684561,-20.87596275,-11.64443222
27107,8.0,1.0,6852,-1.0,9.5314905785,14.957108292,0.2932766332,1.1731065327,-27.154047,1.8188707844,-2.27669424,-10.64234132
27109,3.0,0.0,144248,2.0,15.05701484,6.5022058596,3.0926805413,-2.713844395,-3.607345868,2.0083987584,-4.45642937,0.4989020872
27111,6.0,5.0,57303,-7.0,9.7589078403,11.853843334,0.8728897889,1.0649255425,-0.559000786,4.1496669805,-0.765390436,4.1789491937
27113,6.0,0.0,13930,0.0,13.125044582,11.769741066,1.4979670447,4.4225693701,0.0,-2.760280275,-5.522123894,-6.750342791
27115,6.0,5.0,29750,-1.0,11.156425899,8.392598335,0.1011156426,-6.066938555,-16.69528554,-4.461681024,-0.859741734,-4.593255167
27117,6.0,1.0,9596,0.0,12.437940946,11.079174288,-0.104520512,-9.197805069,-14.90013738,-11.76533504,0.3221995489,-7.873591113
27119,3.0,0.0,31600,-4.0,12.124281802,11.26956742,1.1396191773,-5.128286298,-3.10859463,0.9184481394,-8.489744199,0.9810902761
27121,8.0,1.0,10995,1.0,11.971670094,13.799405986,0.0,-3.746858579,-2.476950599,-1.286232716,4.3111355715,3.8345658724
27123,1.0,0.0,508640,20.0,14.584286387,7.6491421783,6.0280156416,-0.370654683,-2.592505076,-0.312935295,-3.581378718,-4.257359714
27125,8.0,1.0,4089,2.0,12.005390175,12.250398138,0.4900159255,0.7350238883,-12.03339882,-9.145964652,-12.20879532,-13.96857072
27127,7.0,1.0,16059,-2.0,11.649638674,11.836531273,0.3114876651,-3.426364316,-13.12607945,-6.729090621,-11.72550778,-13.9029405
27129,9.0,1.0,15730,1.0,11.76432773,13.242904439,0.7071453827,-15.87862814,-9.899055682,-14.62836057,-9.332711153,-12.71633062
27131,4.0,0.0,64142,-4.0,11.840663823,6.8371287167,1.740360037,-3.278713998,-5.694159995,-1.967817659,-1.650776019,-0.533573187
27133,6.0,1.0,9687,-1.0,10.697408734,14.124733863,0.0,-2.804175105,-11.32075472,-4.971177746,-4.360078694,-4.247637252
27135,7.0,3.0,15629,6.0,12.80772325,9.5253419147,1.3515687852,-7.272727273,-3.93180573,-6.062755974,6.3508355518,-7.826031176
27137,2.0,5.0,200226,-19.0,10.265884409,10.565472475,0.7140182249,0.9836474847,-0.558919887,-0.074847872,0.2542987711,-1.893754856
27139,1.0,0.0,129928,5.0,14.566409829,4.2574057954,1.6877572975,3.6720124985,7.0681674692,4.3105030878,2.5542229699,3.8505048518
27141,1.0,0.0,88499,-6.0,13.152426628,5.5934316489,0.7188345894,-3.010119843,-6.490272983,-1.214281736,0.8841830701,11.936547825
27143,8.0,1.0,15226,0.0,12.425627034,10.716281516,0.2629762335,-7.955031064,-9.059348653,-5.043968807,-13.13946508,-4.713646005
27145,3.0,0.0,150642,1.0,12.889131622,6.1036360326,1.4431590619,-4.243417242,-4.352844188,-4.604753209,-2.10080607,-3.984318132
27147,5.0,3.0,36576,4.0,13.27585027,7.1716964347,0.6569492917,-4.872373914,-11.66316772,-3.742741558,-2.141503995,-2.1845091
27149,7.0,1.0,9726,0.0,10.714469685,9.6842322155,0.9272137228,-1.751403699,-3.394887094,-3.593429158,2.5511505689,-15.54562081
27151,7.0,1.0,9783,0.0,12.352032939,12.557900154,0.4117344313,-8.02882141,-6.111456391,-9.48707256,-9.874986868,6.5894356467
27153,6.0,3.0,24895,0.0,12.372459227,8.1947457219,0.3615328995,-4.860608982,-15.9457441,-11.92486925,-8.640812482,-1.478166253
27155,9.0,1.0,3558,0.0,8.5433575395,18.795386587,0.0,-2.847785847,-17.69911504,4.9955921246,-0.589883498,-10.44308519
27157,3.0,3.0,21676,0.0,12.152858001,8.9182570122,0.5545030267,-6.65403632,-6.0252132,-0.974297114,-6.739953982,-0.046704965
27159,7.0,0.0,13843,0.0,12.814911897,13.907091889,0.1456239988,-11.06742391,-3.375032099,5.1379917792,-3.23172971,-5.584744829
27161,7.0,3.0,19136,0.0,12.053222019,8.5572658492,0.0,-1.460996608,-2.763223065,-10.0491992,-8.851189379,-8.963377443
27163,1.0,0.0,238136,-10.0,11.987342299,5.4919432069,1.4989382521,2.3483365949,2.708764523,2.41816236,3.3127918665,2.2947455497
27165,7.0,1.0,11211,0.0,14.400071553,11.180179777,2.2360359555,-7.870846563,-9.155372049,-8.662696264,-11.89233353,-9.990917348
27167,6.0,1.0,6576,1.0,10.934771053,12.453489255,-0.15187182,-0.15187182,3.0372057707,-10.54400978,-2.93255132,-2.996845426
27169,4.0,3.0,51461,3.0,8.2303726043,7.5299153614,1.07014301,-3.307714758,-3.096457575,-3.681519357,-8.828900978,-1.671780348
27171,1.0,0.0,124700,-6.0,14.96088683,5.5864588058,0.4217696819,-0.740086423,-1.743741074,-1.792928502,3.9690383997,2.4155231545
27173,9.0,1.0,10438,0.0,9.7551552615,11.590283479,-0.193171391,-11.30052639,-12.62416206,-7.018931343,-9.770687936,3.6501901141
28001,5.0,0.0,32297,30.0,12.398283315,12.705933025,1.3228937532,-5.322339984,-9.469872807,-0.466548474,-6.606110652,-3.35814985
28003,7.0,0.0,37057,-4.0,11.991020178,11.829706005,0.0268856955,4.5167968382,-1.664630627,2.5506779433,-0.134165157,0.2952148359
28005,8.0,0.0,13131,0.0,10.882800609,10.0456621,-0.076103501,-0.304414003,-16.56378206,-4.34192673,-19.55932603,-5.282958457
28007,6.0,0.0,19564,-1.0,14.715719064,14.098276306,0.0,-5.814252637,-11.52348819,-1.516141681,-12.65489059,-2.901977644
28009,8.0,0.0,8729,1.0,11.143661325,10.569245792,-0.459532426,2.4125452352,-7.143268621,-16.57232888,-22.03955206,12.803316669
28011,5.0,0.0,34145,4.0,17.375171175,11.897574838,-0.147247213,-14.22408081,1.3273553183,-4.795810286,-6.666961665,-22.46917709
28013,7.0,0.0,14962,-2.0,11.783215613,12.519666589,0.0,-3.481404613,-3.497679424,-7.515996885,-0.476077124,-5.412441765
28015,9.0,1.0,10597,-1.0,9.2218472216,9.1267766316,0.0,-16.16200029,0.0,-6.080200743,-6.226286604,1.0790131934
28017,7.0,3.0,17392,-1.0,14.367487121,10.990269033,0.62965083,-0.62965083,-5.428261242,-12.15387261,-3.276992066,-12.47869667
28019,9.0,0.0,8547,-1.0,11.162025614,9.9870755493,0.1174950065,-15.62683586,-3.554923569,2.368405471,-7.478188617,-6.118409214
28021,6.0,0.0,9604,4.0,12.396053923,9.1937399928,0.7231031455,16.631372346,-48.71165003,-25.62716263,-1.201529219,-6.535591743
28023,9.0,0.0,16732,0.0,11.130393154,12.506732093,0.0598408234,-0.598408234,-9.872381411,-5.524191101,-7.218670663,-4.887524281
28025,7.0,0.0,20634,2.0,12.616913484,9.7427903352,0.2435697584,-6.235385814,-4.74408823,-2.012171182,-7.802276487,-7.325823528
28027,5.0,0.0,26151,3.0,17.51448313,11.855957811,0.2309602171,-15.7822815,-14.99990285,-22.2843419,-18.83171405,-31.77887202
28029,2.0,3.0,29449,0.0,14.341190898,10.832538493,0.0681291729,-8.958986238,-10.56150879,-5.138994275,-1.657515798,-9.006815969
28031,8.0,0.0,19568,-2.0,13.15856843,12.390558599,-0.153601966,-5.273667503,-3.596383066,-12.05660914,-3.076201152,-2.811255434
28033,1.0,0.0,161252,1.0,12.404366386,6.7453729136,0.5708095368,7.8501655655,8.8290201845,6.5412967897,8.9700115,9.3927654502
28035,3.0,4.0,74934,-3.0,15.404926657,9.2084574507,1.7381958588,3.3171676696,2.2995755641,-4.170043661,-16.66601052,-4.948497258
28037,9.0,0.0,8118,1.0,11.805641854,11.557102026,0.0,-15.90654902,-7.554296506,-2.662103061,-7.411666986,-0.906853219
28039,3.0,0.0,22578,5.0,16.171914482,10.37111907,0.7031267166,2.3730526686,-4.194795831,6.9805757891,-3.696222117,5.5717414882
28041,8.0,0.0,14400,0.0,9.2644190582,9.2644190582,-0.069657286,-4.458066314,0.697934115,-4.192725621,3.9821154115,2.2865572561
28043,7.0,3.0,21906,1.0,11.925042589,11.786914683,-0.046042635,-10.82001934,0.4165027651,-1.483438797,4.1739130435,-9.469563791
28045,3.0,4.0,43929,-1.0,9.6585728277,9.4334312699,0.6303963617,13.846205802,8.7104336329,4.9127058435,8.5899761754,8.2196496966
28047,3.0,0.0,187105,9.0,14.662377385,8.8407063065,1.4725713788,9.6218552816,4.2640596968,7.1341685614,4.6035987163,4.3801993164
28049,2.0,4.0,245285,-26.0,13.989978236,8.0781495166,1.0730374045,3.0490459078,-7.339752762,-13.22011059,-10.08257704,-13.20334216
28051,6.0,0.0,19198,5.0,15.849919451,11.328794886,-0.051966949,-21.35841605,-13.31578947,-9.331672013,-18.43910806,-21.21811785
28053,7.0,0.0,9375,6.0,14.799721165,9.9737251327,0.2144887125,-7.078127514,-17.81280363,-31.80367558,-21.9644064,-15.96021512
28055,9.0,1.0,1406,1.0,10.093727469,6.4888248017,0.0,-2.162941601,2.8735632184,3.5688793719,-5.012531328,-12.76755539
28057,7.0,3.0,23401,-2.0,10.623714873,12.123029472,-0.08567512,-4.840644277,-1.632021989,3.8995543366,0.7697241822,-4.131263443
28059,3.0,3.0,139668,6.0,11.899906261,9.0233203815,1.881945488,-0.737035685,-5.21469544,-0.299707785,3.0522863754,-2.509818339
28061,9.0,3.0,17062,3.0,12.750885478,10.979929162,-0.059031877,-11.03896104,-19.38610662,-6.715063521,2.1797045289,0.8448494358
28063,7.0,0.0,7726,2.0,14.364063724,12.144162967,0.0,-18.80386524,4.5829514207,-9.52132516,-12.86595773,-27.80965238
28065,8.0,0.0,12487,0.0,12.021280916,12.671079885,0.0,-24.04256183,-6.356281988,-10.57848486,-9.428006229,-14.56563204
28067,4.0,3.0,67761,-7.0,14.64607768,9.8426357046,0.0147344846,-3.035303825,3.3591011104,3.508695304,-11.54714234,-5.922597774
28069,9.0,0.0,10456,2.0,8.9690423377,10.126338123,-0.192882631,-14.17687337,10.736047974,-8.412706087,-5.069214272,-5.063039809
28071,6.0,4.0,47351,7.0,10.607370977,7.0021152223,2.1256421211,11.586833523,31.189162881,22.380288055,4.6526443816,10.469626784
28073,3.0,0.0,55658,18.0,13.606041646,6.8030208232,0.0176244063,15.491853118,6.094288336,11.030320595,10.023214301,1.0463500368
28075,5.0,0.0,80261,-4.0,12.915724895,10.71756787,0.7699759072,0.2111224262,-8.887121132,-2.467489579,-14.59616036,-14.55138579
28077,8.0,3.0,12929,3.0,13.553513008,10.827231656,-0.077893753,-16.74715688,-5.268123919,-4.904093336,-1.189532117,8.1559032271
28079,6.0,0.0,23805,1.0,14.001787462,10.597097502,-0.340468996,-23.74771247,-4.951454221,0.3874133701,-5.296245264,-1.624017908
28081,5.0,3.0,82910,-6.0,14.127120116,10.184946649,0.2396458035,9.6337613008,4.8095432711,-0.435888978,-5.761990892,-2.08754725
28083,5.0,0.0,32317,1.0,17.120791526,10.855574337,1.7989237473,-19.07479491,-45.49937955,-4.712458766,-3.905423657,-18.86037987
28085,6.0,0.0,34869,-1.0,12.556079522,11.581406682,0.4013358751,-2.09267992,-3.299051881,-5.203317474,-1.180569553,-4.209181822
28087,5.0,0.0,59779,-3.0,13.214862952,9.8985855574,0.7536994079,-7.118272186,-6.693563945,-2.529164957,-5.63512169,-6.591416064
28089,2.0,0.0,95203,13.0,12.945858053,9.683418704,2.3896848733,9.0600226501,6.6456426429,10.87352691,8.6159559917,9.7428564504
28091,6.0,0.0,27088,-1.0,13.752236136,12.820512821,-0.298151461,-12.55963029,-12.86841013,-7.979992745,-15.27189777,-9.857872442
28093,1.0,0.0,37144,-1.0,12.408897559,10.051748896,-0.216749302,-10.45815384,-6.820631045,-3.616042078,-8.591491119,-3.655337909
28095,7.0,3.0,36989,3.0,11.043412034,11.369818301,-0.108802089,-8.160156675,-5.916592481,-7.442424577,-2.991565447,3.5973229225
28097,7.0,0.0,10925,-1.0,10.612282564,13.288423384,0.0,-8.674387487,-12.81631508,-2.265967993,-19.48237991,3.7200195791
28099,7.0,0.0,29676,-2.0,14.431810536,10.563143376,-0.033640584,-1.715669784,-4.302593321,-8.199072121,-2.847795501,-0.746344608
28101,7.0,4.0,21720,-4.0,14.438924741,10.910441525,0.8356933934,-15.59961001,0.0,2.0923906726,8.2361650935,-5.85637927
28103,7.0,0.0,11545,3.0,12.468718444,9.9222900294,-0.087807876,-18.9665013,-17.55167498,-15.03962536,-5.243648856,-7.973970029
28105,5.0,0.0,47671,-4.0,11.708400096,6.1160157927,2.3877595903,-7.20516929,13.81152548,-1.593023375,-8.944033576,-4.765558742
28107,6.0,0.0,34707,-2.0,14.729074731,11.054040368,-0.144686392,-8.304998915,-5.108853411,-5.114792212,-3.079381219,-2.57148284
28109,6.0,0.0,55834,-3.0,11.895549517,10.401857217,-0.017996293,-5.99276549,-10.17747193,-2.421880691,5.0202812085,3.218737782
28111,3.0,3.0,12250,-1.0,11.974574534,10.908345294,-0.164035268,-7.709657576,-17.89042117,0.3332639034,4.1559305128,0.3315787292
28113,7.0,0.0,40404,-3.0,14.81316616,12.488562455,-0.024729827,-2.448252838,-11.20190755,-5.598040686,-1.727440009,-7.045620392
28115,7.0,3.0,29957,0.0,13.373453694,9.2276830491,0.1003009027,-13.50718823,11.453685823,8.497096552,-0.260374288,14.086992796
28117,7.0,3.0,25276,3.0,13.996520639,12.414992883,0.0395381939,3.6770520323,-4.693076726,4.7618110624,-2.752005032,-2.242108369
28119,6.0,1.0,8223,2.0,12.705069693,14.678672752,0.4934007648,-11.10151721,-34.42840028,1.2803277639,-18.05519732,-18.68405135
28121,2.0,0.0,141617,3.0,13.90196776,7.345093854,0.641736595,4.6037625296,4.7031887896,4.1960904718,0.6424410053,9.0975242639
28123,6.0,3.0,28264,-3.0,15.97545493,11.002962336,3.7734518268,-7.300042319,-10.54078827,-7.868320308,0.1406692339,-9.826884807
28125,9.0,1.0,4916,4.0,14.342792747,13.932998668,0.2048970392,-2.868558549,-25.87723838,-21.13494663,-10.98191214,-9.255178493
28127,2.0,0.0,27503,-4.0,13.216580801,10.959203364,1.0558700916,-7.755183776,-1.677944154,3.3118005641,-2.906818306,-6.240652868
28129,8.0,3.0,16491,1.0,13.141559425,8.720666162,-0.060560182,-2.543527631,-12.41480039,-7.860959283,-1.787971269,-8.617459723
28131,3.0,0.0,17786,4.0,11.561662198,9.5509383378,0.2792672029,-2.625111707,7.6212728082,-7.220016106,4.8822436129,-4.553684095
28133,5.0,0.0,29450,54.0,12.973461793,11.443080241,0.0347813989,-17.63416925,-5.831928049,-19.00094117,-19.92370415,-14.61495222
28135,7.0,1.0,15378,1.0,11.288375583,9.0046001762,-0.587256533,-3.458288473,-19.25803792,-2.136538141,-18.36162959,-16.66436178
28137,1.0,0.0,28886,3.0,12.783869459,9.9776542119,0.2771570614,-11.64059658,-11.1755256,-6.892550068,-5.972259033,-7.045850875
28139,7.0,3.0,22232,-2.0,11.894532133,11.849305775,0.9045271584,-7.598028131,-6.052469908,3.6438168982,-1.182597621,2.0416959688
28141,8.0,3.0,19593,-1.0,9.576202119,13.294621027,0.0509372453,4.1259168704,3.8723154918,-1.022442615,0.9760858956,2.7233255402
28143,1.0,5.0,10778,5.0,17.794427535,12.268789511,1.7794427535,-23.6010302,-25.77515693,-6.701129619,-6.873508353,-19.50693525
28145,7.0,3.0,27134,-1.0,12.264532002,9.8042815702,1.2852054493,2.3500899644,-1.792770379,9.1074020319,8.0818194822,-3.426411629
28147,9.0,0.0,15443,0.0,13.780551222,12.155486219,0.2600104004,-3.445137806,-21.15637319,-14.50534759,1.6164881794,-0.823129952
28149,4.0,4.0,48773,-3.0,12.804677207,11.013669302,0.4940711462,-12.96936759,-5.71825179,-0.93260383,-10.08001663,-11.96539565
28151,5.0,0.0,51137,4.0,16.129667559,11.481802426,-0.118166063,-17.2719395,-13.43631188,-11.51685393,-17.71579726,-18.56172878
28153,7.0,0.0,20747,-2.0,15.366030442,10.678907949,-0.193283402,-11.98357091,-2.522190425,-9.202229958,-2.932766332,-4.394853139
28155,9.0,0.0,10253,1.0,12.609970674,12.512218964,-0.195503421,-7.331378299,-10.15779093,-9.483404043,5.1148330157,-9.372930569
28157,8.0,0.0,9878,1.0,15.118790497,14.090301347,0.0,-30.03188316,-13.96985452,-13.61847005,-15.86873212,-2.540173394
28159,7.0,0.0,19198,0.0,11.347295213,11.974795409,-0.156875049,-7.530002353,-2.104100366,-9.010441512,-5.032389314,-3.696958165
28161,7.0,3.0,12678,1.0,13.840279987,13.999363665,0.0,-8.431434935,-8.832503613,0.8075261437,-3.970343961,0.8026004254
28163,6.0,4.0,28065,2.0,14.323447555,8.9698817606,0.5672652497,-0.850897875,-2.614517639,-14.23879272,-8.136929832,18.019970027
29001,7.0,4.0,25607,-1.0,9.477009477,7.995007995,3.705003705,-3.978003978,-4.597522014,-1.751722527,-10.50288927,-9.842480779
29003,3.0,0.0,17291,1.0,10.132298874,8.1058390991,0.0,-10.42179313,5.8533758331,-0.115553501,-3.006910111,2.8847540747
29005,9.0,1.0,5685,3.0,10.864725265,16.208032772,0.0,-9.439843263,-4.329785315,-16.2780064,-8.349568606,0.189107413
29007,6.0,0.0,25529,1.0,14.162416634,10.90623774,-0.078462142,-0.235386426,-1.72376643,-0.234976209,8.177410876,-4.631416442
29009,6.0,3.0,35597,-5.0,11.931962427,11.226763702,1.382189501,-7.954641618,-2.659875495,-0.933997509,-1.415388099,-2.042002864
29011,6.0,0.0,12402,1.0,11.971688574,10.434782609,0.3235591507,-5.015166835,-5.276830654,-9.726592832,-15.23431032,1.1839323467
29013,1.0,1.0,17049,-2.0,11.414114671,13.061512664,0.2941782132,-2.412261348,-20.96423573,-8.897227939,5.5854050936,1.2838932534
29015,9.0,5.0,19056,2.0,9.4940858664,13.48055286,-0.052453513,0.7868026961,5.6280244056,5.1671412,3.807710614,15.427435388
29017,9.0,1.0,12363,1.0,11.813253499,11.004126547,-0.080912695,2.1037300752,2.4176001289,3.5308750953,-4.820051414,-9.216589862
29019,3.0,4.0,162642,4.0,12.55387604,5.7184483701,4.9778425302,6.6654525587,5.0079984719,3.249142097,-0.145444391,1.6366378782
29021,3.0,3.0,89201,9.0,13.568232662,10.872483221,2.0805369128,2.5838926174,-2.560420354,-4.57286544,-7.925272814,-5.221375074
29023,7.0,0.0,42794,-3.0,12.660884163,13.197164708,-0.163215818,5.5027047193,-1.232902205,-0.186161239,-2.773569514,-1.682282296
29025,1.0,1.0,9424,-1.0,9.7294985566,10.371003956,0.1069175666,-15.71688228,-18.94805619,-3.640776699,-2.550171859,3.9900249377
29027,3.0,4.0,44332,0.0,11.284898549,7.8091497957,1.2413388404,-4.852506376,-1.420470559,-1.416892507,-1.996388556,5.7927100971
29029,7.0,5.0,44002,-4.0,10.124911834,10.079406612,0.4322996064,-6.211462765,9.3386805421,2.7347413861,7.3608031604,6.0909628407
29031,5.0,0.0,75674,0.0,11.841613502,10.307318065,1.83590907,6.0060453863,1.5227930889,1.9545786977,2.0339201236,0.0638231333
29033,6.0,1.0,9295,-1.0,11.329916374,13.272187753,0.7553277583,-1.834367413,-19.96617751,0.3308884354,-11.32641164,-1.805563392
29035,9.0,0.0,6265,3.0,11.721843814,13.464280057,-0.31680659,8.236971329,-6.664022213,5.5485098288,-10.61049964,-9.927942354
29037,1.0,0.0,99478,-6.0,12.054948136,8.2902799471,0.4705835236,-1.772197525,0.8581421223,-0.387845518,-1.270446244,10.060746907
29039,6.0,0.0,13982,-1.0,10.186148273,13.414153007,0.0,-0.789067824,0.4313288523,-7.947402644,3.0482273107,8.8943524478
29041,9.0,1.0,7831,-1.0,10.276832166,11.946817394,0.3853812062,-10.79067377,-6.488871585,-7.578232181,4.051228437,-10.34688599
29043,2.0,0.0,77422,17.0,13.649434469,6.6074509553,0.0894625855,3.2206530769,7.7823469588,7.0002932387,10.182158445,7.8799002756
29045,9.0,1.0,7139,0.0,10.451977401,11.440677966,0.1412429379,-14.68926554,-9.006433167,-7.35771478,-0.145095763,-9.596220565
29047,1.0,0.0,221939,2.0,13.713096655,6.9480880478,1.3842591869,3.4472519106,3.2816426764,4.9357371392,4.9340188296,8.4096051876
29049,1.0,0.0,20743,-2.0,11.734028683,12.410063258,-0.289729103,-2.028103723,-3.928415539,-0.1459073,-11.17017368,-1.11843225
29051,3.0,4.0,75990,-8.0,12.342362999,8.0579121491,0.812342363,-0.563398736,-5.216640954,-1.449095621,-5.659553104,-5.549765503
29053,6.0,0.0,17601,1.0,11.320647382,10.581107603,0.2844383764,-3.811474244,-0.341968026,3.4711355165,-4.20765338,5.6631555103
29055,6.0,3.0,24696,-1.0,11.608858327,10.759429669,-0.040448984,6.63363333,0.4032664583,-11.03224498,3.1731179952,-8.979826144
29057,8.0,1.0,7883,0.0,9.0996475489,13.200897148,0.0,-5.126561999,-24.92821718,-0.397640665,12.956964368,8.5638998682
29059,2.0,1.0,16777,0.0,11.37418061,10.895267742,-0.179592325,-2.33470023,-3.415116384,-15.02171815,-7.318635075,1.5278838808
29061,8.0,1.0,8433,-1.0,14.214046823,10.989010989,0.1194457716,-21.73913043,-3.736290225,0.4819567444,-2.045481891,-8.844732538
29063,3.0,4.0,12892,0.0,9.1022249883,10.424770499,0.3889839739,-5.367978839,-2.110199297,-8.187364692,-6.754877419,-3.275283592
29065,7.0,0.0,15657,0.0,10.267529734,13.073562705,-0.063773477,-4.783010746,3.7085584578,5.6687898089,-7.64891481,-13.24333012
29067,6.0,0.0,13684,0.0,10.482718176,11.435692556,-0.219917165,-0.146611443,-4.851870911,-7.921818316,9.0501094173,2.7706016698
29069,7.0,0.0,31953,-2.0,15.666041276,13.477173233,-0.406504065,0.1250781739,-4.635792705,-4.404939825,-15.35849715,-9.96645279
29071,1.0,3.0,101492,-7.0,12.3223309,9.9287846104,0.0787998779,-0.581149099,-6.198662705,0.6008638649,-0.186615724,2.6249664561
29073,6.0,3.0,15222,-2.0,11.759653817,13.411290589,0.1981964126,-7.267201797,-5.003669358,-2.894356006,1.2158054711,1.7634291915
29075,8.0,1.0,6738,-2.0,12.524865542,12.96691962,0.4420540779,10.461946511,-8.534432019,-3.850425768,2.2233750834,-5.121253201
29077,2.0,0.0,275174,-37.0,12.909878699,9.2011831643,1.0275800309,3.0139935414,6.6751151206,6.853978002,1.7509132524,-1.446629458
29079,7.0,0.0,10261,-2.0,11.60692514,11.801999512,1.2679834187,-1.170446233,5.0527134043,-1.741064951,-19.58300857,7.1492403932
29081,7.0,1.0,8957,-1.0,11.65135559,10.643065203,-0.112032265,-10.08290388,-16.24169459,-0.573591832,-8.072886634,-3.255624673
29083,6.0,0.0,22272,-1.0,12.624390682,14.286677,-0.044926657,1.2579464025,1.3939475696,-1.939514219,-1.494429852,-1.937716263
