year,county_fips,candidatevotes
2008,13225.0,5927.0
2008,13225.0,5173.0
2008,13225.0,65.0
2008,13227.0,2595.0
2008,13227.0,10004.0
2008,13227.0,187.0
2008,13229.0,1253.0
2008,13229.0,5500.0
2008,13229.0,38.0
2008,13231.0,1575.0
2008,13231.0,6547.0
2008,13231.0,81.0
2008,13233.0,4052.0
2008,13233.0,9850.0
2008,13233.0,211.0
2008,13235.0,1377.0
2008,13235.0,2553.0
2008,13235.0,23.0
2008,13237.0,3102.0
2008,13237.0,5966.0
2008,13237.0,64.0
2008,13239.0,597.0
2008,13239.0,509.0
2008,13239.0,8.0
2008,13241.0,2001.0
2008,13241.0,5487.0
2008,13241.0,111.0
2008,13243.0,1833.0
2008,13243.0,1370.0
2008,13243.0,12.0
2008,13245.0,52100.0
2008,13245.0,26842.0
2008,13245.0,391.0
2008,13247.0,20526.0
2008,13247.0,16921.0
2008,13247.0,259.0
2008,13249.0,479.0
2008,13249.0,1252.0
2008,13249.0,7.0
2008,13251.0,3024.0
2008,13251.0,3423.0
2008,13251.0,34.0
2008,13253.0,1660.0
2008,13253.0,2315.0
2008,13253.0,21.0
2008,13255.0,10141.0
2008,13255.0,14885.0
2008,13255.0,229.0
2008,13257.0,2705.0
2008,13257.0,7689.0
2008,13257.0,123.0
2008,13259.0,1305.0
2008,13259.0,783.0
2008,13259.0,17.0
2008,13261.0,6454.0
2008,13261.0,5717.0
2008,13261.0,64.0
2008,13263.0,2369.0
2008,13263.0,1301.0
2008,13263.0,30.0
2008,13265.0,643.0
2008,13265.0,339.0
2008,13265.0,8.0
2008,13267.0,1932.0
2008,13267.0,4730.0
2008,13267.0,52.0
2008,13269.0,1536.0
2008,13269.0,2021.0
2008,13269.0,26.0
2008,13271.0,1862.0
2008,13271.0,2486.0
2008,13271.0,26.0
2008,13273.0,2501.0
2008,13273.0,1890.0
2008,13273.0,25.0
2008,13275.0,7720.0
2008,13275.0,10642.0
2008,13275.0,97.0
2008,13277.0,4749.0
2008,13277.0,9431.0
2008,13277.0,77.0
2008,13279.0,2964.0
2008,13279.0,6658.0
2008,13279.0,66.0
2008,13281.0,1391.0
2008,13281.0,4292.0
2008,13281.0,56.0
2008,13283.0,1112.0
2008,13283.0,1826.0
2008,13283.0,16.0
2008,13285.0,10455.0
2008,13285.0,15391.0
2008,13285.0,182.0
2008,13287.0,1427.0
2008,13287.0,2096.0
2008,13287.0,30.0
2008,13289.0,2402.0
2008,13289.0,2087.0
2008,13289.0,30.0
2008,13291.0,2486.0
2008,13291.0,8013.0
2008,13291.0,135.0
2008,13293.0,4061.0
2008,13293.0,7291.0
2008,13293.0,69.0
2008,13295.0,6095.0
2008,13295.0,17110.0
2008,13295.0,337.0
2008,13297.0,8469.0
2008,13297.0,27253.0
2008,13297.0,304.0
2008,13299.0,4034.0
2008,13299.0,8311.0
2008,13299.0,71.0
2008,13301.0,1554.0
2008,13301.0,1087.0
2008,13301.0,19.0
2008,13303.0,4607.0
2008,13303.0,4216.0
2008,13303.0,40.0
2008,13305.0,2858.0
2008,13305.0,7601.0
2008,13305.0,101.0
2008,13307.0,515.0
2008,13307.0,588.0
2008,13307.0,8.0
2008,13309.0,794.0
2008,13309.0,1408.0
2008,13309.0,8.0
2008,13311.0,2174.0
2008,13311.0,8467.0
2008,13311.0,120.0
2008,13313.0,8167.0
2008,13313.0,19230.0
2008,13313.0,280.0
2008,13315.0,978.0
2008,13315.0,2159.0
2008,13315.0,26.0
2008,13317.0,2315.0
2008,13317.0,2705.0
2008,13317.0,32.0
2008,13319.0,2298.0
2008,13319.0,2349.0
2008,13319.0,26.0
2008,13321.0,2542.0
2008,13321.0,5780.0
2008,13321.0,48.0
2008,15001.0,50819.0
2008,15001.0,14866.0
2008,15001.0,1231.0
2008,15003.0,214239.0
2008,15003.0,88164.0
2008,15003.0,4410.0
2008,15007.0,20416.0
2008,15007.0,6245.0
2008,15007.0,563.0
2008,15009.0,39727.0
2008,15009.0,11154.0
2008,15009.0,908.0
2008,16001.0,82236.0
2008,16001.0,93328.0
2008,16001.0,3838.0
2008,16003.0,728.0
2008,16003.0,1517.0
2008,16003.0,75.0
2008,16005.0,14792.0
2008,16005.0,19356.0
2008,16005.0,957.0
2008,16007.0,502.0
2008,16007.0,2377.0
2008,16007.0,64.0
2008,16009.0,1407.0
2008,16009.0,2646.0
2008,16009.0,111.0
2008,16011.0,4424.0
2008,16011.0,12230.0
2008,16011.0,501.0
2008,16013.0,6947.0
2008,16013.0,3439.0
2008,16013.0,185.0
2008,16015.0,1240.0
2008,16015.0,2433.0
2008,16015.0,100.0
2008,16017.0,7840.0
2008,16017.0,11145.0
2008,16017.0,562.0
2008,16019.0,11417.0
2008,16019.0,29334.0
2008,16019.0,952.0
2008,16021.0,1484.0
2008,16021.0,3078.0
2008,16021.0,171.0
2008,16023.0,318.0
2008,16023.0,1056.0
2008,16023.0,36.0
2008,16025.0,187.0
2008,16025.0,422.0
2008,16025.0,9.0
2008,16027.0,20147.0
2008,16027.0,42752.0
2008,16027.0,1347.0
2008,16029.0,553.0
2008,16029.0,2656.0
2008,16029.0,93.0
2008,16031.0,1332.0
2008,16031.0,6309.0
2008,16031.0,201.0
2008,16033.0,64.0
2008,16033.0,305.0
2008,16033.0,6.0
2008,16035.0,1211.0
2008,16035.0,2569.0
2008,16035.0,126.0
2008,16037.0,611.0
2008,16037.0,1694.0
2008,16037.0,47.0
2008,16039.0,2591.0
2008,16039.0,5665.0
2008,16039.0,180.0
2008,16041.0,600.0
2008,16041.0,4246.0
2008,16041.0,227.0
2008,16043.0,1065.0
2008,16043.0,4700.0
2008,16043.0,115.0
2008,16045.0,2166.0
2008,16045.0,5585.0
2008,16045.0,196.0
2008,16047.0,1489.0
2008,16047.0,3765.0
2008,16047.0,137.0
2008,16049.0,2017.0
2008,16049.0,5895.0
2008,16049.0,298.0
2008,16051.0,1641.0
2008,16051.0,8540.0
2008,16051.0,260.0
2008,16053.0,1794.0
2008,16053.0,4897.0
2008,16053.0,156.0
2008,16055.0,22120.0
2008,16055.0,38387.0
2008,16055.0,1425.0
2008,16057.0,9195.0
2008,16057.0,7988.0
2008,16057.0,531.0
2008,16059.0,1061.0
2008,16059.0,2938.0
2008,16059.0,106.0
2008,16061.0,479.0
2008,16061.0,1275.0
2008,16061.0,50.0
2008,16063.0,545.0
2008,16063.0,1232.0
2008,16063.0,93.0
2008,16065.0,1627.0
2008,16065.0,11131.0
2008,16065.0,299.0
2008,16067.0,1630.0
2008,16067.0,5087.0
2008,16067.0,173.0
2008,16069.0,7123.0
2008,16069.0,10357.0
2008,16069.0,343.0
2008,16071.0,381.0
2008,16071.0,1724.0
2008,16071.0,57.0
2008,16073.0,944.0
2008,16073.0,3024.0
2008,16073.0,90.0
2008,16075.0,2415.0
2008,16075.0,5988.0
2008,16075.0,210.0
2008,16077.0,1027.0
2008,16077.0,1754.0
2008,16077.0,61.0
2008,16079.0,2521.0
2008,16079.0,2953.0
2008,16079.0,192.0
2008,16081.0,2302.0
2008,16081.0,2263.0
2008,16081.0,93.0
2008,16083.0,8621.0
2008,16083.0,19032.0
2008,16083.0,691.0
2008,16085.0,2405.0
2008,16085.0,2772.0
2008,16085.0,119.0
2008,16087.0,1241.0
2008,16087.0,3168.0
2008,16087.0,97.0
2008,17001.0,11794.0
2008,17001.0,18711.0
2008,17001.0,318.0
2008,17003.0,2189.0
2008,17003.0,1692.0
2008,17003.0,56.0
2008,17005.0,3843.0
2008,17005.0,3947.0
2008,17005.0,134.0
2008,17007.0,11333.0
2008,17007.0,10403.0
2008,17007.0,421.0
2008,17009.0,986.0
2008,17009.0,1544.0
2008,17009.0,39.0
2008,17011.0,8889.0
2008,17011.0,7911.0
2008,17011.0,313.0
2008,17013.0,1423.0
2008,17013.0,1221.0
2008,17013.0,55.0
2008,17015.0,3965.0
2008,17015.0,3596.0
2008,17015.0,113.0
2008,17017.0,2690.0
2008,17017.0,2617.0
2008,17017.0,101.0
2008,17019.0,48597.0
2008,17019.0,33871.0
2008,17019.0,1675.0
2008,17021.0,6918.0
2008,17021.0,7872.0
2008,17021.0,310.0
2008,17023.0,3742.0
2008,17023.0,4409.0
2008,17023.0,137.0
2008,17025.0,2425.0
2008,17025.0,3926.0
2008,17025.0,103.0
2008,17027.0,7657.0
2008,17027.0,9357.0
2008,17027.0,300.0
2008,17029.0,11716.0
2008,17029.0,10978.0
2008,17029.0,382.0
2008,17031.0,1629024.0
2008,17031.0,487736.0
2008,17031.0,20706.0
2008,17033.0,3883.0
2008,17033.0,5070.0
2008,17033.0,176.0
2008,17035.0,2055.0
2008,17035.0,3156.0
2008,17035.0,110.0
2008,17037.0,25784.0
2008,17037.0,18266.0
2008,17037.0,768.0
2008,17039.0,3308.0
2008,17039.0,4348.0
2008,17039.0,145.0
2008,17041.0,3228.0
2008,17041.0,5005.0
2008,17041.0,123.0
2008,17043.0,228698.0
2008,17043.0,183626.0
2008,17043.0,5649.0
2008,17045.0,3743.0
2008,17045.0,4398.0
2008,17045.0,114.0
2008,17047.0,1140.0
2008,17047.0,2137.0
2008,17047.0,73.0
2008,17049.0,5262.0
2008,17049.0,11323.0
2008,17049.0,250.0
2008,17051.0,3967.0
2008,17051.0,5499.0
2008,17051.0,214.0
2008,17053.0,2227.0
2008,17053.0,4079.0
2008,17053.0,80.0
2008,17055.0,8880.0
2008,17055.0,9404.0
2008,17055.0,357.0
2008,17057.0,9732.0
2008,17057.0,6251.0
2008,17057.0,340.0
2008,17059.0,1587.0
2008,17059.0,1212.0
2008,17059.0,60.0
2008,17061.0,2619.0
2008,17061.0,3053.0
2008,17061.0,135.0
2008,17063.0,11063.0
2008,17063.0,10687.0
2008,17063.0,421.0
2008,17065.0,1796.0
2008,17065.0,2353.0
2008,17065.0,115.0
2008,17067.0,4141.0
2008,17067.0,5161.0
2008,17067.0,167.0
2008,17069.0,892.0
2008,17069.0,1330.0
2008,17069.0,33.0
2008,17071.0,2215.0
2008,17071.0,1541.0
2008,17071.0,58.0
2008,17073.0,13181.0
2008,17073.0,11263.0
2008,17073.0,341.0
2008,17075.0,4643.0
2008,17075.0,8695.0
2008,17075.0,258.0
2008,17077.0,15248.0
2008,17077.0,9687.0
2008,17077.0,597.0
2008,17079.0,2063.0
2008,17079.0,2964.0
2008,17079.0,104.0
2008,17081.0,7462.0
2008,17081.0,9302.0
2008,17081.0,377.0
2008,17083.0,5042.0
2008,17083.0,5329.0
2008,17083.0,212.0
2008,17085.0,6403.0
2008,17085.0,5170.0
2008,17085.0,177.0
2008,17087.0,1871.0
2008,17087.0,3912.0
2008,17087.0,118.0
2008,17089.0,106756.0
2008,17089.0,83963.0
2008,17089.0,2580.0
2008,17091.0,24750.0
2008,17091.0,22527.0
2008,17091.0,739.0
2008,17093.0,24742.0
2008,17093.0,21380.0
2008,17093.0,509.0
2008,17095.0,14191.0
2008,17095.0,9419.0
2008,17095.0,378.0
2008,17097.0,177242.0
2008,17097.0,118545.0
2008,17097.0,3318.0
2008,17099.0,27443.0
2008,17099.0,21872.0
2008,17099.0,870.0
2008,17101.0,3016.0
2008,17101.0,3403.0
2008,17101.0,117.0
2008,17103.0,7765.0
2008,17103.0,8258.0
2008,17103.0,295.0
2008,17105.0,6189.0
2008,17105.0,9191.0
2008,17105.0,245.0
2008,17107.0,5250.0
2008,17107.0,7429.0
2008,17107.0,217.0
2008,17109.0,6783.0
2008,17109.0,6055.0
2008,17109.0,204.0
2008,17111.0,72288.0
2008,17111.0,64845.0
2008,17111.0,2135.0
2008,17113.0,37689.0
2008,17113.0,36767.0
2008,17113.0,1294.0
2008,17115.0,25487.0
2008,17115.0,24948.0
2008,17115.0,781.0
2008,17117.0,12090.0
2008,17117.0,9891.0
2008,17117.0,392.0
2008,17119.0,68979.0
2008,17119.0,57177.0
2008,17119.0,2178.0
2008,17121.0,8345.0
2008,17121.0,8691.0
2008,17121.0,328.0
2008,17123.0,3081.0
2008,17123.0,3145.0
2008,17123.0,107.0
2008,17125.0,3542.0
2008,17125.0,3141.0
2008,17125.0,125.0
2008,17127.0,2693.0
2008,17127.0,4371.0
2008,17127.0,122.0
2008,17129.0,2706.0
2008,17129.0,3672.0
2008,17129.0,86.0
2008,17131.0,4887.0
2008,17131.0,3833.0
2008,17131.0,128.0
2008,17133.0,7953.0
2008,17133.0,9881.0
2008,17133.0,249.0
2008,17135.0,6491.0
2008,17135.0,6150.0
2008,17135.0,230.0
2008,17137.0,7467.0
2008,17137.0,7591.0
2008,17137.0,295.0
2008,17139.0,2668.0
2008,17139.0,3471.0
2008,17139.0,121.0
2008,17141.0,11253.0
2008,17141.0,13144.0
2008,17141.0,453.0
2008,17143.0,45906.0
2008,17143.0,34579.0
2008,17143.0,1219.0
2008,17145.0,4701.0
2008,17145.0,5086.0
2008,17145.0,208.0
2008,17147.0,3859.0
2008,17147.0,4991.0
2008,17147.0,149.0
2008,17149.0,3024.0
2008,17149.0,4457.0
2008,17149.0,135.0
2008,17151.0,845.0
2008,17151.0,1343.0
2008,17151.0,43.0
2008,17153.0,1638.0
2008,17153.0,1593.0
2008,17153.0,39.0
2008,17155.0,1900.0
2008,17155.0,1378.0
2008,17155.0,59.0
2008,17157.0,7395.0
2008,17157.0,7538.0
2008,17157.0,269.0
2008,17159.0,3181.0
2008,17159.0,4329.0
2008,17159.0,140.0
2008,17161.0,42210.0
2008,17161.0,25364.0
2008,17161.0,827.0
2008,17163.0,76160.0
2008,17163.0,47958.0
2008,17163.0,1626.0
2008,17165.0,5083.0
2008,17165.0,6099.0
2008,17165.0,246.0
2008,17167.0,51300.0
2008,17167.0,46945.0
2008,17167.0,1583.0
2008,17169.0,1900.0
2008,17169.0,1833.0
2008,17169.0,90.0
2008,17171.0,1090.0
2008,17171.0,1455.0
2008,17171.0,55.0
2008,17173.0,4245.0
2008,17173.0,6396.0
2008,17173.0,227.0
2008,17175.0,1357.0
2008,17175.0,1513.0
2008,17175.0,37.0
2008,17177.0,11349.0
2008,17177.0,9909.0
2008,17177.0,347.0
2008,17179.0,29384.0
2008,17179.0,33247.0
2008,17179.0,1223.0
2008,17181.0,3918.0
2008,17181.0,5003.0
2008,17181.0,195.0
2008,17183.0,16246.0
2008,17183.0,16054.0
2008,17183.0,572.0
2008,17185.0,2462.0
2008,17185.0,3254.0
2008,17185.0,66.0
2008,17187.0,4286.0
2008,17187.0,3637.0
2008,17187.0,106.0
2008,17189.0,3342.0
2008,17189.0,4473.0
2008,17189.0,117.0
2008,17191.0,2547.0
2008,17191.0,5390.0
2008,17191.0,134.0
2008,17193.0,3315.0
2008,17193.0,3987.0
2008,17193.0,151.0
2008,17195.0,15607.0
2008,17195.0,10883.0
2008,17195.0,416.0
2008,17197.0,160406.0
2008,17197.0,122597.0
2008,17197.0,3417.0
2008,17199.0,12914.0
2008,17199.0,17387.0
2008,17199.0,520.0
2008,17201.0,70034.0
2008,17201.0,53886.0
2008,17201.0,2111.0
2008,17203.0,6999.0
2008,17203.0,12191.0
2008,17203.0,293.0
2008,18001.0,4928.0
2008,18001.0,8404.0
2008,18001.0,181.0
2008,18003.0,71263.0
2008,18003.0,77793.0
2008,18003.0,1268.0
2008,18005.0,13567.0
2008,18005.0,17067.0
2008,18005.0,409.0
2008,18007.0,1563.0
2008,18007.0,2183.0
2008,18007.0,68.0
2008,18009.0,2677.0
2008,18009.0,2690.0
2008,18009.0,74.0
2008,18011.0,9752.0
2008,18011.0,16622.0
2008,18011.0,273.0
2008,18013.0,3854.0
2008,18013.0,4060.0
2008,18013.0,141.0
2008,18015.0,3736.0
2008,18015.0,4858.0
2008,18015.0,142.0
2008,18017.0,7011.0
2008,18017.0,8346.0
2008,18017.0,296.0
2008,18019.0,21953.0
2008,18019.0,25326.0
2008,18019.0,446.0
2008,18021.0,4954.0
2008,18021.0,6267.0
2008,18021.0,174.0
2008,18023.0,5307.0
2008,18023.0,6919.0
2008,18023.0,166.0
2008,18025.0,2286.0
2008,18025.0,2393.0
2008,18025.0,65.0
2008,18027.0,3370.0
2008,18027.0,7098.0
2008,18027.0,118.0
2008,18029.0,7123.0
2008,18029.0,14886.0
2008,18029.0,208.0
2008,18031.0,3892.0
2008,18031.0,6449.0
2008,18031.0,147.0
2008,18033.0,7175.0
2008,18033.0,9780.0
2008,18033.0,194.0
2008,18035.0,28384.0
2008,18035.0,20916.0
2008,18035.0,563.0
2008,18037.0,8748.0
2008,18037.0,9526.0
2008,18037.0,291.0
2008,18039.0,31398.0
2008,18039.0,39396.0
2008,18039.0,664.0
2008,18041.0,4389.0
2008,18041.0,4917.0
2008,18041.0,156.0
2008,18043.0,16263.0
2008,18043.0,19957.0
2008,18043.0,317.0
2008,18045.0,3094.0
2008,18045.0,4158.0
2008,18045.0,158.0
2008,18047.0,3404.0
2008,18047.0,7018.0
2008,18047.0,188.0
2008,18049.0,3702.0
2008,18049.0,5147.0
2008,18049.0,157.0
2008,18051.0,6455.0
2008,18051.0,8449.0
2008,18051.0,191.0
2008,18053.0,11293.0
2008,18053.0,14734.0
2008,18053.0,272.0
2008,18055.0,5709.0
2008,18055.0,7691.0
2008,18055.0,229.0
2008,18057.0,49704.0
2008,18057.0,78401.0
2008,18057.0,959.0
2008,18059.0,11874.0
2008,18059.0,22008.0
2008,18059.0,371.0
2008,18061.0,7288.0
2008,18061.0,10551.0
2008,18061.0,252.0
2008,18063.0,24548.0
2008,18063.0,39728.0
2008,18063.0,679.0
2008,18065.0,10059.0
2008,18065.0,10896.0
2008,18065.0,364.0
2008,18067.0,17871.0
2008,18067.0,20248.0
2008,18067.0,505.0
2008,18069.0,5843.0
2008,18069.0,10291.0
2008,18069.0,194.0
2008,18071.0,7354.0
2008,18071.0,9726.0
2008,18071.0,294.0
2008,18073.0,5044.0
2008,18073.0,7669.0
2008,18073.0,162.0
2008,18075.0,3748.0
2008,18075.0,4401.0
2008,18075.0,166.0
2008,18077.0,6255.0
2008,18077.0,7053.0
2008,18077.0,182.0
2008,18079.0,5312.0
2008,18079.0,6261.0
2008,18079.0,266.0
2008,18081.0,21553.0
2008,18081.0,36487.0
2008,18081.0,604.0
2008,18083.0,7569.0
2008,18083.0,8639.0
2008,18083.0,216.0
2008,18085.0,9236.0
2008,18085.0,20488.0
2008,18085.0,410.0
2008,18087.0,3663.0
2008,18087.0,5702.0
2008,18087.0,126.0
2008,18089.0,139301.0
2008,18089.0,67742.0
2008,18089.0,1714.0
2008,18091.0,28258.0
2008,18091.0,17918.0
2008,18091.0,743.0
2008,18093.0,7208.0
2008,18093.0,11018.0
2008,18093.0,308.0
2008,18095.0,30152.0
2008,18095.0,26403.0
2008,18095.0,785.0
2008,18097.0,241987.0
2008,18097.0,134313.0
2008,18097.0,3062.0
2008,18099.0,7889.0
2008,18099.0,10406.0
2008,18099.0,255.0
2008,18101.0,1706.0
2008,18101.0,3122.0
2008,18101.0,75.0
2008,18103.0,5564.0
2008,18103.0,8312.0
2008,18103.0,237.0
2008,18105.0,41450.0
2008,18105.0,21118.0
2008,18105.0,647.0
2008,18107.0,6013.0
2008,18107.0,9060.0
2008,18107.0,212.0
2008,18109.0,10330.0
2008,18109.0,18129.0
2008,18109.0,352.0
2008,18111.0,2625.0
2008,18111.0,3301.0
2008,18111.0,119.0
2008,18113.0,7064.0
2008,18113.0,9673.0
2008,18113.0,237.0
2008,18115.0,1158.0
2008,18115.0,1713.0
2008,18115.0,47.0
2008,18117.0,3390.0
2008,18117.0,4536.0
2008,18117.0,160.0
2008,18119.0,3570.0
2008,18119.0,4415.0
2008,18119.0,185.0
2008,18121.0,2924.0
2008,18121.0,3909.0
2008,18121.0,131.0
2008,18123.0,5141.0
2008,18123.0,3202.0
2008,18123.0,147.0
2008,18125.0,2700.0
2008,18125.0,3221.0
2008,18125.0,107.0
2008,18127.0,39178.0
2008,18127.0,33857.0
2008,18127.0,881.0
2008,18129.0,5828.0
2008,18129.0,6804.0
2008,18129.0,139.0
2008,18131.0,2466.0
2008,18131.0,3388.0
2008,18131.0,110.0
2008,18133.0,6334.0
2008,18133.0,8086.0
2008,18133.0,226.0
2008,18135.0,4839.0
2008,18135.0,5788.0
2008,18135.0,181.0
2008,18137.0,4187.0
2008,18137.0,7794.0
2008,18137.0,207.0
2008,18139.0,3229.0
2008,18139.0,4271.0
2008,18139.0,129.0
2008,18141.0,68710.0
2008,18141.0,48510.0
2008,18141.0,1169.0
2008,18143.0,4271.0
2008,18143.0,4445.0
2008,18143.0,161.0
2008,18145.0,6987.0
2008,18145.0,10333.0
2008,18145.0,254.0
2008,18147.0,5039.0
2008,18147.0,5001.0
2008,18147.0,141.0
2008,18149.0,4778.0
2008,18149.0,4473.0
2008,18149.0,215.0
2008,18151.0,6284.0
2008,18151.0,7674.0
2008,18151.0,188.0
2008,18153.0,4284.0
2008,18153.0,4343.0
2008,18153.0,155.0
2008,18155.0,1638.0
2008,18155.0,1940.0
2008,18155.0,62.0
2008,18157.0,37781.0
2008,18157.0,29822.0
2008,18157.0,833.0
2008,18159.0,3250.0
2008,18159.0,4452.0
2008,18159.0,125.0
2008,18161.0,1224.0
2008,18161.0,2061.0
2008,18161.0,63.0
2008,18163.0,39423.0
2008,18163.0,37512.0
2008,18163.0,721.0
2008,18165.0,4003.0
2008,18165.0,3010.0
2008,18165.0,122.0
2008,18167.0,25040.0
2008,18167.0,18121.0
2008,18167.0,545.0
2008,18169.0,5456.0
2008,18169.0,8238.0
2008,18169.0,177.0
2008,18171.0,1755.0
2008,18171.0,2166.0
2008,18171.0,77.0
2008,18173.0,12329.0
2008,18173.0,16013.0
2008,18173.0,323.0
2008,18175.0,4562.0
2008,18175.0,6519.0
2008,18175.0,224.0
2008,18177.0,13459.0
2008,18177.0,14558.0
2008,18177.0,545.0
2008,18179.0,4403.0
2008,18179.0,8504.0
2008,18179.0,166.0
2008,18181.0,4839.0
2008,18181.0,5731.0
2008,18181.0,197.0
2008,18183.0,5862.0
2008,18183.0,9124.0
2008,18183.0,202.0
2008,19001.0,1924.0
2008,19001.0,2060.0
2008,19001.0,69.0
2008,19003.0,1118.0
2008,19003.0,1046.0
2008,19003.0,42.0
2008,19005.0,3971.0
2008,19005.0,2965.0
2008,19005.0,123.0
2008,19007.0,2970.0
2008,19007.0,3086.0
2008,19007.0,120.0
2008,19009.0,1739.0
2008,19009.0,1634.0
2008,19009.0,62.0
2008,19011.0,7058.0
2008,19011.0,6447.0
2008,19011.0,207.0
2008,19013.0,39184.0
2008,19013.0,24662.0
2008,19013.0,929.0
2008,19015.0,7356.0
2008,19015.0,6293.0
2008,19015.0,280.0
2008,19017.0,6940.0
2008,19017.0,5741.0
2008,19017.0,190.0
2008,19019.0,6050.0
2008,19019.0,4139.0
2008,19019.0,149.0
2008,19021.0,4075.0
2008,19021.0,4223.0
2008,19021.0,120.0
2008,19023.0,3364.0
2008,19023.0,3700.0
2008,19023.0,102.0
2008,19025.0,2341.0
2008,19025.0,2741.0
2008,19025.0,113.0
2008,19027.0,5302.0
2008,19027.0,4922.0
2008,19027.0,163.0
2008,19029.0,3211.0
2008,19029.0,4006.0
2008,19029.0,133.0
2008,19031.0,5221.0
2008,19031.0,4289.0
2008,19031.0,155.0
2008,19033.0,14405.0
2008,19033.0,9375.0
2008,19033.0,360.0
2008,19035.0,2890.0
2008,19035.0,3372.0
2008,19035.0,103.0
2008,19037.0,3923.0
2008,19037.0,2557.0
2008,19037.0,103.0
2008,19039.0,2218.0
2008,19039.0,2118.0
2008,19039.0,107.0
2008,19041.0,3925.0
2008,19041.0,4355.0
2008,19041.0,118.0
2008,19043.0,5195.0
2008,19043.0,3651.0
2008,19043.0,143.0
2008,19045.0,15018.0
2008,19045.0,9324.0
2008,19045.0,377.0
2008,19047.0,3715.0
2008,19047.0,3345.0
2008,19047.0,131.0
2008,19049.0,15149.0
2008,19049.0,16954.0
2008,19049.0,537.0
2008,19051.0,1680.0
2008,19051.0,2029.0
2008,19051.0,106.0
2008,19053.0,1986.0
2008,19053.0,2020.0
2008,19053.0,96.0
2008,19055.0,4649.0
2008,19055.0,4113.0
2008,19055.0,139.0
2008,19057.0,12462.0
2008,19057.0,7721.0
2008,19057.0,387.0
2008,19059.0,4625.0
2008,19059.0,5162.0
2008,19059.0,119.0
2008,19061.0,28611.0
2008,19061.0,18651.0
2008,19061.0,691.0
2008,19063.0,2570.0
2008,19063.0,2373.0
2008,19063.0,72.0
2008,19065.0,5908.0
2008,19065.0,4205.0
2008,19065.0,146.0
2008,19067.0,4822.0
2008,19067.0,3051.0
2008,19067.0,218.0
2008,19069.0,2575.0
2008,19069.0,2501.0
2008,19069.0,72.0
2008,19071.0,1848.0
2008,19071.0,1989.0
2008,19071.0,57.0
2008,19073.0,2371.0
2008,19073.0,2349.0
2008,19073.0,84.0
2008,19075.0,2790.0
2008,19075.0,3945.0
2008,19075.0,93.0
2008,19077.0,2625.0
2008,19077.0,3074.0
2008,19077.0,148.0
2008,19079.0,4018.0
2008,19079.0,3913.0
2008,19079.0,147.0
2008,19081.0,2805.0
2008,19081.0,3016.0
2008,19081.0,109.0
2008,19083.0,4393.0
2008,19083.0,4315.0
2008,19083.0,151.0
2008,19085.0,3555.0
2008,19085.0,3909.0
2008,19085.0,114.0
2008,19087.0,4349.0
2008,19087.0,4822.0
2008,19087.0,206.0
2008,19089.0,2941.0
2008,19089.0,1722.0
2008,19089.0,65.0
2008,19091.0,2160.0
2008,19091.0,2895.0
2008,19091.0,67.0
2008,19093.0,1454.0
2008,19093.0,2036.0
2008,19093.0,57.0
2008,19095.0,4202.0
2008,19095.0,4188.0
2008,19095.0,156.0
2008,19097.0,6102.0
2008,19097.0,3673.0
2008,19097.0,180.0
2008,19099.0,10250.0
2008,19099.0,8794.0
2008,19099.0,377.0
2008,19101.0,5070.0
2008,19101.0,3324.0
2008,19101.0,237.0
2008,19103.0,51027.0
2008,19103.0,20732.0
2008,19103.0,1216.0
2008,19105.0,5446.0
2008,19105.0,4405.0
2008,19105.0,153.0
2008,19107.0,2518.0
2008,19107.0,2712.0
2008,19107.0,131.0
2008,19109.0,4625.0
2008,19109.0,4329.0
2008,19109.0,143.0
2008,19111.0,9821.0
2008,19111.0,7062.0
2008,19111.0,341.0
2008,19113.0,68037.0
2008,19113.0,43626.0
2008,19113.0,1692.0
2008,19115.0,2523.0
2008,19115.0,2314.0
2008,19115.0,83.0
2008,19117.0,2029.0
2008,19117.0,2330.0
2008,19117.0,112.0
2008,19119.0,1675.0
2008,19119.0,4471.0
2008,19119.0,71.0
2008,19121.0,3733.0
2008,19121.0,4579.0
2008,19121.0,168.0
2008,19123.0,4464.0
2008,19123.0,6271.0
2008,19123.0,197.0
2008,19125.0,7421.0
2008,19125.0,9256.0
2008,19125.0,353.0
2008,19127.0,10023.0
2008,19127.0,8278.0
2008,19127.0,356.0
2008,19129.0,2976.0
2008,19129.0,4183.0
2008,19129.0,123.0
2008,19131.0,3179.0
2008,19131.0,2469.0
2008,19131.0,118.0
2008,19133.0,2295.0
2008,19133.0,2411.0
2008,19133.0,90.0
2008,19135.0,1798.0
2008,19135.0,2000.0
2008,19135.0,75.0
2008,19137.0,2326.0
2008,19137.0,2887.0
2008,19137.0,74.0
2008,19139.0,10920.0
2008,19139.0,7929.0
2008,19139.0,270.0
2008,19141.0,2338.0
2008,19141.0,4894.0
2008,19141.0,101.0
2008,19143.0,1037.0
2008,19143.0,2027.0
2008,19143.0,63.0
2008,19145.0,2900.0
2008,19145.0,4351.0
2008,19145.0,105.0
2008,19147.0,2428.0
2008,19147.0,2294.0
2008,19147.0,84.0
2008,19149.0,4629.0
2008,19149.0,7765.0
2008,19149.0,118.0
2008,19151.0,1800.0
2008,19151.0,2138.0
2008,19151.0,73.0
2008,19153.0,120984.0
2008,19153.0,89668.0
2008,19153.0,3734.0
