fips,state,area_name,2013_urban_influence_code,percent_of_adults_with_a_high_school_diploma_only_1980,percent_of_adults_completing_some_college_or_associates_degree_2000,bachelors_degree_or_higher_2015_19,percent_of_adults_with_less_than_a_high_school_diploma_2015_19,percent_of_adults_with_a_high_school_diploma_only_2015_19,percent_of_adults_completing_some_college_or_associates_degree_2015_19,percent_of_adults_with_a_bachelors_degree_or_higher_2015_19
48197,TX,Hardeman County,9.0,26.6,24.7,378.0,21.121156692504883,32.694393157958984,32.5135612487793,13.670886039733888
48199,TX,Hardin County,2.0,35.3,26.2,6446.0,12.035005569458008,38.18181991577149,32.944095611572266,16.839080810546875
48201,TX,Harris County,1.0,28.7,26.1,932169.0,18.587011337280277,23.39652633666992,26.566308975219727,31.45015335083008
48203,TX,Harrison County,5.0,29.3,28.8,8374.0,14.74442195892334,33.95318984985352,32.218955993652344,19.08342933654785
48205,TX,Hartley County,11.0,35.6,25.8,762.0,17.435056686401367,37.538028717041016,27.19400978088379,17.832904815673828
48207,TX,Haskell County,6.0,23.6,20.2,476.0,29.71556854248047,35.05488967895508,23.35329246520996,11.87624740600586
48209,TX,Hays County,1.0,22.2,30.4,47623.0,9.930547714233398,23.332916259765625,29.48974609375,37.24678802490234
48211,TX,Hemphill County,11.0,34.0,32.8,515.0,17.915979385375977,31.507413864135746,29.365732192993164,21.210872650146484
48213,TX,Henderson County,3.0,28.1,29.1,9926.0,16.493423461914062,34.410648345947266,31.755210876464844,17.340717315673828
48215,TX,Hidalgo County,2.0,18.9,17.3,89652.0,34.27867889404297,23.48412132263184,23.530860900878903,18.70633888244629
48217,TX,Hill County,4.0,25.3,26.0,4239.0,16.493959426879883,34.86381149291992,31.27995109558105,17.36227798461914
48219,TX,Hockley County,5.0,26.5,28.4,2277.0,23.79099464416504,26.737075805664062,33.650638580322266,15.821290016174316
48221,TX,Hood County,1.0,30.8,33.4,11109.0,10.565723419189451,30.021392822265625,33.006893157958984,26.405990600585938
48223,TX,Hopkins County,3.0,29.5,22.9,4917.0,15.08347988128662,35.65334701538086,29.191329956054688,20.07184600830078
48225,TX,Houston County,9.0,27.5,23.1,2535.0,18.786422729492188,36.18503952026367,29.798738479614254,15.229798316955566
48227,TX,Howard County,5.0,29.7,28.1,3117.0,20.015390396118164,33.6843376159668,33.676239013671875,12.624032974243164
48229,TX,Hudspeth County,2.0,26.9,15.8,314.0,44.4822883605957,30.58583068847656,14.23705768585205,10.694823265075684
48231,TX,Hunt County,1.0,29.2,25.8,12356.0,15.471357345581056,34.0083122253418,30.61569595336914,19.90463256835937
48233,TX,Hutchinson County,5.0,34.9,31.2,1959.0,14.044501304626465,34.44229888916016,37.497318267822266,14.015883445739746
48235,TX,Irion County,2.0,29.5,26.3,156.0,6.833493709564209,37.63233947753906,40.51972961425781,15.014436721801758
48237,TX,Jack County,4.0,30.8,26.4,817.0,17.95252227783203,40.009891510009766,28.569072723388672,13.468513488769531
48239,TX,Jackson County,6.0,27.1,25.6,1632.0,17.562360763549805,31.129589080810547,34.75968551635742,16.54836654663086
48241,TX,Jasper County,6.0,33.3,23.0,3106.0,15.009568214416504,44.695899963378906,27.37332534790039,12.921208381652832
48243,TX,Jeff Davis County,12.0,19.4,20.6,518.0,21.142520904541016,20.141342163085938,28.209657669067383,30.50647735595703
48245,TX,Jefferson County,2.0,32.7,29.0,33216.0,15.79741382598877,31.91133117675781,32.640769958496094,19.650484085083008
48247,TX,Jim Hogg County,6.0,17.3,20.2,408.0,25.485675811767575,37.60289764404297,23.47711563110352,13.43430995941162
48249,TX,Jim Wells County,5.0,23.6,21.5,3131.0,25.14396858215332,36.587547302246094,26.085603713989254,12.182879447937012
48251,TX,Johnson County,1.0,33.8,30.6,20431.0,14.309283256530762,35.87586212158203,31.088685989379883,18.72616958618164
48253,TX,Jones County,2.0,26.3,21.5,1724.0,21.645139694213867,38.57919692993164,28.055744171142575,11.719918251037598
48255,TX,Karnes County,4.0,21.5,17.4,1640.0,24.258861541748047,36.89329528808594,23.51070785522461,15.337136268615724
48257,TX,Kaufman County,1.0,29.4,28.4,16305.0,14.232836723327637,32.36601257324219,32.873382568359375,20.527767181396484
48259,TX,Kendall County,1.0,29.5,31.0,12590.0,7.235038280487059,20.601804733276367,30.07021141052246,42.09294509887695
48261,TX,Kenedy County,8.0,13.2,15.7,4.0,73.56021118164062,20.15706825256348,5.235601902008057,1.047120451927185
48263,TX,Kent County,10.0,28.2,26.0,120.0,14.19491481781006,32.62711715698242,27.75423812866211,25.423728942871094
48265,TX,Kerr County,3.0,29.0,28.7,10289.0,11.407450675964355,27.173131942749023,34.060150146484375,27.35926818847656
48267,TX,Kimble County,9.0,33.7,20.6,722.0,14.903547286987305,32.88736724853516,29.74486541748047,22.46421813964844
48269,TX,King County,12.0,43.2,27.6,33.0,20.25316429138184,34.81012725830078,24.05063247680664,20.886075973510746
48271,TX,Kinney County,10.0,21.7,21.8,359.0,21.47446823120117,36.760231018066406,29.62462043762207,12.1406831741333
48273,TX,Kleberg County,5.0,23.7,24.8,4228.0,21.550369262695312,26.67753028869629,27.16638565063477,24.605714797973636
48275,TX,Knox County,12.0,24.7,21.2,482.0,18.056713104248047,34.32026672363281,27.52293586730957,20.10008430480957
48277,TX,Lamar County,8.0,28.9,28.7,6319.0,15.688477516174316,33.08890914916992,32.53895568847656,18.68365859985352
48279,TX,Lamb County,6.0,25.1,24.2,1196.0,25.10505485534668,32.428863525390625,28.10661506652832,14.359466552734377
48281,TX,Lampasas County,2.0,30.3,32.1,2925.0,9.013605117797852,29.43537330627441,41.65306091308594,19.897958755493164
48283,TX,La Salle County,6.0,15.0,17.9,392.0,36.42270278930664,38.58207702636719,17.50429916381836,7.490922927856445
48285,TX,Lavaca County,6.0,23.4,20.5,2295.0,14.38107681274414,40.86489486694336,28.10187149047852,16.65215492248535
48287,TX,Lee County,4.0,21.7,21.9,1696.0,15.364044189453123,36.15424346923828,33.85093307495117,14.630780220031738
48289,TX,Leon County,7.0,26.4,23.8,1681.0,18.23878288269043,39.97827911376953,27.73832321166992,14.044614791870115
48291,TX,Liberty County,1.0,30.2,25.3,5279.0,22.650375366210938,37.83908462524414,29.782176971435547,9.728364944458008
48293,TX,Limestone County,6.0,25.2,26.3,2402.0,18.856861114501957,33.2448616027832,33.0720329284668,14.826245307922363
48295,TX,Lipscomb County,12.0,32.9,26.3,440.0,17.85234832763672,32.57270812988281,29.88814353942871,19.68680000305176
48297,TX,Live Oak County,7.0,26.8,26.7,1057.0,23.09732437133789,34.08671569824219,30.62730598449707,12.188652992248535
48299,TX,Llano County,11.0,27.1,29.9,4258.0,14.179680824279783,26.48892593383789,34.04785919189453,25.28353500366211
48301,TX,Loving County,12.0,30.4,43.1,0.0,19.71830940246582,19.71830940246582,60.56338119506836,0.0
48303,TX,Lubbock County,2.0,28.1,28.7,54246.0,13.822117805480955,25.60871315002441,30.441205978393555,30.12796211242676
48305,TX,Lynn County,2.0,21.7,20.6,657.0,24.638822555541992,29.419490814208984,28.68400382995605,17.25768280029297
48307,TX,McCulloch County,9.0,22.4,21.5,977.0,23.181737899780277,27.60573387145996,31.923553466796875,17.28897476196289
48309,TX,McLennan County,2.0,28.8,29.6,36921.0,15.080584526062012,27.02841186523437,33.642669677734375,24.248334884643555
48311,TX,McMullen County,12.0,21.4,23.3,143.0,7.2580647468566895,32.66128921508789,31.25,28.830644607543945
48313,TX,Madison County,6.0,27.2,17.4,1435.0,19.18735885620117,38.49784469604492,27.59080696105957,14.723989486694336
48315,TX,Marion County,7.0,31.0,25.8,1115.0,14.80406379699707,41.047630310058594,29.436601638793945,14.711703300476074
48317,TX,Martin County,2.0,28.6,22.6,608.0,22.613670349121094,32.97199630737305,26.10659408569336,18.3077392578125
48319,TX,Mason County,10.0,21.2,31.6,791.0,12.294795989990234,26.68529510498047,33.39154815673828,27.62836265563965
48321,TX,Matagorda County,3.0,29.1,26.6,4203.0,19.438220977783203,31.590740203857425,31.53265380859375,17.438386917114258
48323,TX,Maverick County,8.0,14.2,14.2,4169.0,40.4993896484375,22.633983612060547,24.171741485595703,12.694884300231934
48325,TX,Medina County,1.0,27.2,25.4,6671.0,16.834245681762695,30.98822021484375,32.33281707763672,19.84471702575684
48327,TX,Menard County,12.0,22.5,21.2,318.0,22.06466293334961,36.07487106323242,23.823028564453125,18.03743553161621
48329,TX,Midland County,2.0,28.3,31.4,28785.0,15.488215446472168,25.66626739501953,31.467214584350582,27.37830352783203
48331,TX,Milam County,4.0,28.2,22.2,2350.0,18.60200309753418,38.07925033569336,29.23086166381836,14.087883949279783
48333,TX,Mills County,10.0,22.6,20.6,653.0,17.03496551513672,31.944055557250977,32.755245208740234,18.26573371887207
48335,TX,Mitchell County,9.0,27.1,20.2,631.0,21.33118057250977,40.25834274291992,27.09006118774414,11.320416450500488
48337,TX,Montague County,4.0,27.9,26.3,2307.0,14.282570838928224,37.63204193115234,31.16197204589844,16.923416137695312
48339,TX,Montgomery County,1.0,33.4,28.9,128928.0,12.261164665222168,22.819210052490234,30.389101028442383,34.53052520751953
48341,TX,Moore County,8.0,35.7,22.6,1779.0,32.69446563720703,26.174819946289062,26.86447525024414,14.266239166259766
48343,TX,Morris County,6.0,30.9,28.1,1233.0,11.44186019897461,41.38372039794922,32.83720779418945,14.337209701538086
48345,TX,Motley County,12.0,28.7,25.1,148.0,12.5,31.25,39.43181991577149,16.81818199157715
48347,TX,Nacogdoches County,8.0,24.7,23.6,9229.0,17.05949592590332,28.599899291992188,29.81691551208496,24.52368927001953
48349,TX,Navarro County,3.0,24.2,26.7,5086.0,21.551023483276367,29.04648780822754,33.49183654785156,15.91065502166748
48351,TX,Newton County,2.0,33.9,17.8,956.0,16.649694442749023,42.86150741577149,30.753564834594727,9.735234260559082
48353,TX,Nolan County,5.0,28.9,24.7,1443.0,17.728181838989258,35.14054107666016,31.940204620361328,15.191072463989258
48355,TX,Nueces County,2.0,27.3,30.6,51445.0,17.176515579223633,29.26260757446289,31.7214298248291,21.83944702148437
48357,TX,Ochiltree County,11.0,35.6,25.7,949.0,25.564157485961918,33.04233169555664,25.761817932128903,15.631691932678224
48359,TX,Oldham County,2.0,32.6,34.0,278.0,9.659541130065918,37.21298599243164,31.116390228271484,22.011085510253903
48361,TX,Orange County,2.0,38.5,29.3,8708.0,12.073602676391602,37.239707946777344,35.17518997192383,15.51149845123291
48363,TX,Palo Pinto County,3.0,29.6,27.4,3223.0,15.826006889343262,34.13029098510742,33.4721565246582,16.57154655456543
48365,TX,Panola County,6.0,29.6,27.6,2542.0,17.120895385742188,31.44654083251953,35.283653259277344,16.148910522460938
48367,TX,Parker County,1.0,31.2,31.5,23710.0,11.381380081176758,28.83268165588379,33.378997802734375,26.40694046020508
48369,TX,Parmer County,9.0,29.0,21.9,1070.0,29.17014503479004,31.12372589111328,21.84004020690918,17.866086959838867
48371,TX,Pecos County,11.0,29.2,20.2,1037.0,30.889604568481445,35.92564392089844,23.34977149963379,9.83497714996338
48373,TX,Polk County,4.0,26.6,23.1,4618.0,18.35123062133789,39.47502899169922,29.05516815185547,13.118573188781738
48375,TX,Potter County,2.0,32.5,28.3,11275.0,23.014238357543945,32.03370666503906,30.06049156188965,14.891565322875977
48377,TX,Presidio County,11.0,19.2,13.1,934.0,46.58807373046875,15.892087936401367,16.34549903869629,21.17433738708496
48379,TX,Rains County,4.0,30.1,24.0,1199.0,14.621021270751951,40.55415725708008,31.09686279296875,13.727959632873535
48381,TX,Randall County,2.0,31.9,37.2,28659.0,7.654712200164795,22.848737716674805,37.07320022583008,32.4233512878418
48383,TX,Reagan County,6.0,33.5,24.0,228.0,17.79310417175293,41.88505935668945,29.839080810546875,10.482758522033691
48385,TX,Real County,10.0,23.9,27.5,392.0,16.703588485717773,30.438634872436523,35.48958969116211,17.368186950683594
48387,TX,Red River County,6.0,24.7,23.1,1112.0,14.62840461730957,40.35422134399414,32.55240631103516,12.464970588684082
48389,TX,Reeves County,8.0,25.0,13.8,1291.0,30.257143020629883,32.69523620605469,24.75238037109375,12.295238494873049
48391,TX,Refugio County,6.0,21.9,24.0,555.0,19.742578506469727,38.44716644287109,30.28856086730957,11.52169418334961
48393,TX,Roberts County,10.0,33.7,36.1,140.0,7.3214287757873535,30.35714340209961,37.32143020629883,25.0
48395,TX,Robertson County,2.0,23.2,19.6,1870.0,15.475472450256348,35.54616928100586,32.85628128051758,16.122079849243164
48397,TX,Rockwall County,1.0,32.5,31.2,25668.0,7.277482986450195,18.74455070495605,33.29000473022461,40.68796157836914
48399,TX,Runnels County,6.0,24.7,20.6,1281.0,20.81563377380371,35.230812072753906,25.81421661376953,18.13933753967285
48401,TX,Rusk County,2.0,28.3,28.3,5700.0,19.36052894592285,31.775371551513672,33.39304733276367,15.47105312347412
48403,TX,Sabine County,7.0,26.1,24.1,1394.0,15.32542896270752,35.557518005371094,31.533803939819336,17.583250045776367
48405,TX,San Augustine County,10.0,21.9,19.4,853.0,17.65091896057129,40.05905532836914,28.29724502563477,13.992782592773438
48407,TX,San Jacinto County,4.0,29.3,24.5,2244.0,15.49140453338623,48.0128288269043,25.24933624267578,11.246429443359377
48409,TX,San Patricio County,2.0,27.0,28.6,6681.0,20.119447708129883,32.72676467895508,31.56728172302246,15.586505889892578
48411,TX,San Saba County,9.0,26.3,23.0,594.0,25.219871520996094,34.894222259521484,25.766578674316406,14.119324684143066
48413,TX,Schleicher County,7.0,22.8,22.3,326.0,20.42682838439941,24.7967472076416,38.21138381958008,16.565040588378906
48415,TX,Scurry County,8.0,29.7,28.6,1809.0,21.34458351135254,34.2967414855957,28.121353149414062,16.237321853637695
48417,TX,Shackelford County,7.0,25.4,25.7,683.0,13.577489852905272,21.840106964111328,34.07771301269531,30.50469017028809
48419,TX,Shelby County,9.0,26.4,21.2,2241.0,23.566368103027344,35.04773712158203,27.58238410949707,13.803510665893556
48421,TX,Sherman County,10.0,35.6,25.8,312.0,20.95375633239746,30.732177734375,33.28516387939453,15.028902053833008
48423,TX,Smith County,2.0,28.3,32.8,39346.0,14.224893569946287,23.438203811645508,35.91511917114258,26.421783447265625
48425,TX,Somervell County,1.0,28.0,28.4,1650.0,10.356971740722656,38.54650115966797,24.683847427368164,26.412677764892575
