fips,percent_of_adults_with_less_than_a_high_school_diploma_2015_19,percent_of_adults_with_a_high_school_diploma_only_2015_19,percent_of_adults_with_a_bachelors_degree_or_higher_2015_19,residual_2019,r_net_mig_2019,unemployed_2020,unemployment_rate_2020,med_hh_income_percent_of_state_total_2019,party,cluster
47081,21.44534111022949,44.31655502319336,10.90305233001709,-1.0,7.9705091163,645.0,5.8,82.38799285888672,REPUBLICAN,3
47083,22.784151077270508,47.11505126953125,12.999652862548828,-1.0,-2.312138728,264.0,8.2,73.00122833251953,REPUBLICAN,3
47085,15.083199501037598,48.43186950683594,14.270378112792969,0.0,2.9623246169,559.0,6.4,92.9951629638672,REPUBLICAN,3
47087,21.83009529113769,44.579837799072266,11.047246932983398,0.0,6.6205491661,377.0,8.0,74.48926544189453,REPUBLICAN,3
47089,14.66020965576172,39.08774948120117,16.75264549255371,2.0,12.46002562,1844.0,7.5,89.8031997680664,REPUBLICAN,3
47091,20.22380256652832,41.55179977416992,11.582925796508787,-1.0,5.5115010404,496.0,6.5,71.75941467285156,REPUBLICAN,3
47093,8.28495979309082,25.27483558654785,37.64552688598633,4.0,7.3566232565,14361.0,5.9,107.6168212890625,REPUBLICAN,3
47095,27.066335678100582,43.15359878540039,9.382760047912598,4.0,-49.92026624,149.0,8.8,60.76864242553711,REPUBLICAN,3
47097,22.921361923217773,45.42586898803711,8.252591133117676,0.0,-14.7975983,891.0,9.2,77.69371795654297,REPUBLICAN,3
47099,16.61300277709961,44.317325592041016,14.300883293151855,-1.0,7.4164230546,1489.0,7.8,77.5206527709961,REPUBLICAN,3
47101,15.653406143188477,42.49793243408203,10.411993980407717,0.0,16.021690905,401.0,7.5,81.84915924072266,REPUBLICAN,3
47103,16.51314353942871,40.54258728027344,18.38906478881836,-2.0,6.5932462986,1371.0,8.6,97.34329986572266,REPUBLICAN,3
47105,13.81525707244873,32.367919921875,26.44485664367676,3.0,20.755949603,1500.0,6.4,116.37732696533205,REPUBLICAN,3
47107,15.516873359680176,40.36359786987305,16.20994758605957,-3.0,9.8198450481,1814.0,7.8,88.91822814941406,REPUBLICAN,3
47109,17.382457733154297,45.433048248291016,12.6312894821167,-2.0,-1.203322723,726.0,8.7,81.12655639648438,REPUBLICAN,3
47111,19.71057891845703,45.664920806884766,10.341815948486328,2.0,10.267738439,728.0,6.5,79.10147094726562,REPUBLICAN,3
47113,11.139286994934082,35.286705017089844,25.63204002380371,-4.0,1.8099362432,3685.0,7.5,89.92631530761719,REPUBLICAN,3
47115,18.47356033325196,38.66227722167969,12.787497520446776,1.0,11.859838275,935.0,7.6,85.06253814697266,REPUBLICAN,3
47117,14.581774711608888,41.39569854736328,14.66977596282959,2.0,14.666842669,1396.0,9.1,103.75399017333984,REPUBLICAN,3
47119,9.846686363220217,35.71507263183594,23.04583740234375,10.0,18.850309451,4061.0,8.1,118.53266143798828,REPUBLICAN,3
47121,16.1671199798584,45.40190887451172,9.786558151245115,0.0,11.812775598,449.0,8.6,86.23833465576172,REPUBLICAN,3
47123,17.563251495361328,41.54384613037109,13.427290916442873,0.0,7.9082896977,1611.0,8.0,90.11365509033205,REPUBLICAN,3
47125,7.075460433959961,28.470535278320312,28.46972846984864,15.0,7.6803321225,6568.0,7.6,102.7815933227539,REPUBLICAN,3
47127,14.139433860778809,39.9128532409668,22.67973899841309,0.0,3.3989957513,194.0,5.4,110.27173614501952,REPUBLICAN,3
47129,19.74309539794922,48.46499633789063,9.389852523803713,0.0,-4.704567157,501.0,6.5,78.4198989868164,REPUBLICAN,3
47131,16.482585906982422,44.7713508605957,15.326408386230469,0.0,-3.844687868,858.0,7.0,78.6143798828125,REPUBLICAN,3
47133,19.36045455932617,46.68944549560547,12.797369956970217,-2.0,11.555214516,615.0,6.3,77.85608673095703,REPUBLICAN,3
47135,25.148088455200195,38.48501205444336,11.452162742614746,0.0,3.4726528587,284.0,9.5,76.61248779296875,REPUBLICAN,3
47137,25.61728477478028,38.24588394165039,9.413579940795898,-1.0,5.544005544,137.0,6.1,74.68731689453125,REPUBLICAN,3
47139,17.58626365661621,39.44498825073242,11.857096672058104,0.0,-1.007407407,512.0,6.9,81.93480682373047,REPUBLICAN,3
47141,13.424466133117676,36.549591064453125,26.443822860717773,4.0,19.033711826,2309.0,6.6,87.57471466064453,REPUBLICAN,3
47143,19.2212028503418,36.80068588256836,16.937271118164062,1.0,8.2326946941,1279.0,9.8,84.92693328857422,REPUBLICAN,3
47145,11.094931602478027,36.25587463378906,19.760372161865234,-1.0,7.0705176294,1513.0,6.6,90.21178436279295,REPUBLICAN,3
47147,12.835946083068848,38.07941436767578,19.619644165039062,0.0,6.0003356831,2282.0,6.1,117.38362121582033,REPUBLICAN,3
47149,8.222369194030762,27.81024169921875,32.23705291748047,10.0,17.018504198,12637.0,6.9,124.20646667480467,REPUBLICAN,3
47151,20.219236373901367,44.295166015625,9.197246551513672,-2.0,3.2656023222,700.0,8.6,69.1384048461914,REPUBLICAN,3
47153,18.42914390563965,39.10369873046875,15.08431911468506,0.0,9.1586723268,482.0,7.8,83.63694763183594,REPUBLICAN,3
47155,15.003090858459473,37.23313903808594,17.436996459960938,-6.0,4.0684187718,5181.0,9.6,97.1969985961914,REPUBLICAN,3
47157,11.588619232177734,27.52166557312012,31.61127662658692,0.0,-3.852618398,43262.0,9.7,93.95507049560548,DEMOCRAT,0
47159,14.736533164978027,46.52869415283203,14.42095947265625,0.0,9.3183177198,558.0,6.0,97.36470794677734,REPUBLICAN,3
47161,12.805575370788574,44.83511734008789,15.593466758728027,-1.0,9.8778078583,359.0,6.6,93.09507751464844,REPUBLICAN,3
47163,12.842641830444336,34.699241638183594,23.611522674560547,-3.0,7.6088711081,4982.0,7.2,91.53567504882812,REPUBLICAN,3
47165,10.256450653076172,30.91973876953125,28.077531814575195,5.0,17.50916776,6645.0,6.5,123.80858612060548,REPUBLICAN,3
47167,12.20432186126709,37.6131591796875,17.26613426208496,-3.0,-0.470874772,1886.0,6.9,109.61514282226562,REPUBLICAN,3
47169,15.564202308654783,38.3824348449707,13.79933261871338,1.0,20.970560559,328.0,6.1,92.74716186523438,REPUBLICAN,3
47171,15.018671035766602,39.432411193847656,14.794622421264648,0.0,9.4664612799,586.0,8.3,79.48329162597656,REPUBLICAN,3
47173,22.858381271362305,44.82758712768555,9.903853416442873,1.0,14.876074733,522.0,6.9,85.83153533935547,REPUBLICAN,3
47175,21.02312469482422,50.7591667175293,7.755197525024414,0.0,16.330038676,175.0,8.7,79.31021881103516,REPUBLICAN,3
47177,20.527070999145508,43.31660079956055,14.546432495117188,-1.0,10.961840615,1512.0,8.9,82.33090209960938,REPUBLICAN,3
47179,11.22865867614746,28.94070053100586,31.774398803710938,-4.0,6.6657365639,3855.0,6.4,92.56338500976562,REPUBLICAN,3
47181,19.80406379699707,46.62780380249024,9.73200511932373,-1.0,6.6650654497,457.0,7.1,80.45211791992188,REPUBLICAN,3
47183,14.861343383789062,38.930763244628906,21.561511993408203,-3.0,-1.018863967,902.0,5.8,75.83992004394531,REPUBLICAN,3
47185,16.817455291748047,45.6732292175293,12.299095153808594,1.0,12.309162058,856.0,7.1,77.76152038574219,REPUBLICAN,3
47187,4.665687084197998,13.257713317871094,59.83531951904297,-7.0,22.997937881,6123.0,4.8,213.45834350585932,REPUBLICAN,3
47189,8.410568237304688,28.995418548583984,32.38414764404297,9.0,22.590166345,4812.0,6.3,142.8800811767578,REPUBLICAN,3
48001,18.6604232788086,38.88717269897461,10.610130310058594,-1.0,-1.244501292,1312.0,5.6,75.66828918457031,REPUBLICAN,3
48003,27.747663497924805,34.94392395019531,12.205607414245604,0.0,32.51988234,754.0,8.2,116.97895050048828,REPUBLICAN,3
48005,18.07071113586425,31.56350898742676,16.92535972595215,-2.0,-1.924794698,2712.0,7.6,80.80382537841797,REPUBLICAN,3
48007,15.544244766235352,31.211544036865234,21.876049041748047,0.0,10.05196354,767.0,8.5,82.8883285522461,REPUBLICAN,3
48009,9.662701606750488,35.44076919555664,23.90418815612793,-1.0,-8.346374544,208.0,5.3,99.5112762451172,REPUBLICAN,3
48011,13.142857551574709,22.428571701049805,22.78571510314941,-1.0,5.3106744557,39.0,4.3,100.59334564208984,REPUBLICAN,3
48013,22.923229217529297,38.71337127685547,14.422067642211914,-3.0,11.017491993,1843.0,8.4,89.48379516601562,REPUBLICAN,3
48015,16.04151153564453,29.15245819091797,23.91401100158692,-2.0,0.5000250013,897.0,6.6,106.66260528564452,REPUBLICAN,3
48017,23.073318481445312,35.113609313964844,17.217145919799805,0.0,-14.27042455,117.0,4.8,72.09730529785156,REPUBLICAN,3
48019,10.689777374267578,32.31779479980469,22.81708526611328,1.0,16.251307076,574.0,5.8,93.06726837158205,REPUBLICAN,3
48021,18.075109481811523,30.38202476501465,20.67655563354492,1.0,20.089209322,2557.0,6.0,97.78746032714844,REPUBLICAN,3
48023,14.522494316101074,34.964481353759766,22.84925079345703,0.0,-13.8378989,62.0,3.5,64.86009979248047,REPUBLICAN,3
48025,24.562679290771484,34.21327590942383,8.932709693908691,1.0,0.3998031738,974.0,9.8,68.96977233886719,REPUBLICAN,3
48027,8.967988967895508,26.00381088256836,25.151405334472656,31.0,10.747284292,10099.0,7.0,85.61457824707031,REPUBLICAN,3
48029,15.824079513549805,25.361303329467773,28.013721466064453,15.0,4.9348251241,71110.0,7.5,92.05545806884766,DEMOCRAT,0
48031,9.884392738342283,30.346820831298828,26.473987579345703,2.0,28.584757623,251.0,3.8,106.80782318115234,REPUBLICAN,3
48033,5.263157844543457,20.09569358825684,39.47368240356445,1.0,9.2236740968,14.0,3.3,112.30716705322266,REPUBLICAN,3
48035,13.48237419128418,34.243858337402344,19.80009078979492,1.0,6.592699791,454.0,5.5,86.15795135498047,REPUBLICAN,3
48037,11.24778652191162,34.7916145324707,20.61883354187012,0.0,-5.499296539,2864.0,7.4,79.95597076416016,REPUBLICAN,3
48039,12.067544937133787,25.519540786743164,30.031435012817383,-2.0,8.6012129433,15267.0,8.6,130.69764709472656,REPUBLICAN,3
48041,12.813398361206056,19.207448959350582,41.69287872314453,-3.0,8.5891620072,6233.0,5.3,85.0524673461914,REPUBLICAN,3
48043,14.346549034118652,21.33626937866211,39.97063064575195,-1.0,-9.201623816,272.0,6.7,75.85565948486328,REPUBLICAN,3
48045,13.931297302246094,36.450382232666016,19.751909255981445,1.0,19.620667103,27.0,4.8,69.107177734375,REPUBLICAN,3
48047,31.183591842651367,24.70966148376465,15.690634727478027,1.0,-4.368658399,278.0,10.7,49.04440689086914,DEMOCRAT,3
48049,12.782936096191406,36.29248809814453,19.14754867553711,-2.0,2.748269119,992.0,6.5,87.5023422241211,REPUBLICAN,3
48051,17.49326515197754,38.377437591552734,17.279354095458984,2.0,6.2537386481,519.0,6.3,96.4102783203125,REPUBLICAN,3
48053,11.66161060333252,30.78714370727539,25.39142608642578,1.0,17.424266223,1119.0,4.7,98.09974670410156,REPUBLICAN,3
48055,21.7627010345459,37.8621940612793,14.634235382080078,-1.0,7.3250791823,1226.0,6.3,86.34844970703125,REPUBLICAN,3
48057,20.681501388549805,33.03199005126953,14.207232475280762,1.0,-12.10450063,699.0,5.8,87.29779815673828,REPUBLICAN,3
48059,11.799979209899902,35.75566482543945,21.03872299194336,-1.0,-1.145598396,325.0,5.4,79.33920288085938,REPUBLICAN,3
48061,32.10255432128906,26.367467880249023,17.32470703125,6.0,-5.668979844,17219.0,10.2,63.85141372680664,DEMOCRAT,3
48063,12.807765007019045,35.31013107299805,19.36553001403809,-1.0,4.9852360318,369.0,7.4,73.52913665771484,REPUBLICAN,3
48065,6.65371561050415,31.981544494628903,28.436134338378903,-1.0,-11.3969664,122.0,4.2,108.92511749267578,REPUBLICAN,3
48067,14.078153610229492,43.27904510498047,16.35249900817871,-1.0,0.7982438635,970.0,7.9,69.52876281738281,REPUBLICAN,3
48069,25.852821350097656,32.20338821411133,15.597511291503906,0.0,-13.89072629,120.0,3.6,80.7819595336914,REPUBLICAN,3
48071,11.463797569274902,26.951793670654297,22.747634887695312,-1.0,30.791039227,1892.0,9.5,145.76072692871094,REPUBLICAN,3
48073,20.975954055786133,30.53241920471192,17.173381805419922,-1.0,1.8471440677,1679.0,7.9,72.7249984741211,REPUBLICAN,3
48075,18.018539428710938,34.8590202331543,18.250289916992188,0.0,-3.556528281,114.0,3.7,68.85110473632812,REPUBLICAN,3
48077,9.460174560546877,36.94099044799805,21.36808586120605,0.0,6.6924805201,265.0,5.5,93.65904998779295,REPUBLICAN,3
48079,32.3232307434082,30.72833633422852,8.027645111083984,0.0,-3.166783955,79.0,7.1,68.29991912841797,REPUBLICAN,3
48081,16.266986846923828,34.09272766113281,17.82573890686035,-1.0,13.052506675,76.0,5.5,75.62769317626953,REPUBLICAN,3
48083,13.48625373840332,36.66829299926758,15.780055046081545,0.0,-18.98198525,213.0,7.4,70.00499725341797,REPUBLICAN,3
48085,6.180365085601807,15.000595092773438,52.3481674194336,28.0,23.591528746,36006.0,6.3,151.21946716308594,REPUBLICAN,0
48087,26.144454956054688,25.940996170043945,20.244150161743164,-1.0,-5.458887752,46.0,4.3,62.94734954833984,REPUBLICAN,3
48089,16.906124114990234,34.34928131103516,20.97921562194824,0.0,8.3181457077,538.0,5.6,86.82624816894531,REPUBLICAN,3
48091,7.384337902069092,25.01114082336425,36.83053970336914,36.0,50.50106785,4639.0,6.2,137.36805725097656,REPUBLICAN,3
48093,15.473827362060549,34.93887710571289,20.32180595397949,0.0,10.156393744,309.0,5.5,84.50752258300781,REPUBLICAN,3
48095,32.14013671875,30.769229888916016,13.02361011505127,0.0,17.748197449,59.0,4.5,67.6425552368164,REPUBLICAN,3
48097,13.935245513916016,31.478260040283203,20.86586570739746,1.0,15.630924279,1369.0,7.1,95.53744506835938,REPUBLICAN,3
48099,12.033238410949709,28.09360313415528,16.077110290527344,5.0,10.325697449,1573.0,6.6,82.88520050048828,REPUBLICAN,3
48101,23.80506134033203,26.897844314575195,16.7760066986084,-1.0,11.510791367,28.0,4.9,63.15814208984375,REPUBLICAN,3
48103,20.50310134887696,32.770503997802734,14.713990211486816,-1.0,1.4656616415,221.0,13.6,107.15445709228516,REPUBLICAN,3
48105,22.95358657836914,33.50210952758789,14.00843906402588,0.0,4.9253947559,138.0,8.9,84.57466888427734,REPUBLICAN,3
48107,23.99252700805664,35.86869430541992,13.15719223022461,0.0,-4.52134597,124.0,5.2,60.69421005249024,REPUBLICAN,3
48109,33.68421173095703,35.01754379272461,10.245614051818848,1.0,-16.49484536,75.0,6.5,69.42414855957031,DEMOCRAT,3
48111,29.638660430908203,28.020395278930664,15.783639907836914,-1.0,-19.32830706,105.0,2.8,87.11666870117188,REPUBLICAN,3
48113,20.65736961364746,22.61416816711425,31.47677993774414,-14.0,-5.753992599,103841.0,7.7,96.50708770751952,DEMOCRAT,1
48115,30.084115982055664,32.28599548339844,14.238000869750977,-1.0,5.5263885051,398.0,8.7,75.20610809326172,REPUBLICAN,3
48117,26.156923294067383,36.56695938110352,11.98290729522705,1.0,-17.55374829,310.0,3.6,72.10355377197266,REPUBLICAN,3
48119,12.239800453186035,32.0011100769043,25.117958068847656,0.0,-0.937822376,133.0,5.5,80.17613220214844,REPUBLICAN,3
48121,7.496222972869873,17.833648681640625,45.09772491455078,100.0,26.021393535,32666.0,6.5,141.94927978515625,REPUBLICAN,0
48123,19.242265701293945,39.10323333740234,12.589503288269045,0.0,2.8311727015,558.0,6.0,82.04359436035156,REPUBLICAN,3
48125,15.558267593383787,35.81452178955078,18.48688316345215,1.0,-1.806276812,42.0,6.3,65.53775787353516,REPUBLICAN,3
48127,33.59616470336914,36.224491119384766,13.559060096740724,0.0,-10.82730449,413.0,6.4,62.94890975952149,DEMOCRAT,3
48129,11.303555488586426,34.047401428222656,17.86690902709961,1.0,-9.707265281,63.0,4.4,64.1636962890625,REPUBLICAN,3
48131,31.435014724731445,30.673809051513672,9.007612228393556,1.0,-0.807030129,589.0,12.1,57.92892456054688,DEMOCRAT,3
48133,15.578694343566896,31.59791755676269,15.995194435119627,0.0,5.3981842471,497.0,6.7,73.37299346923828,REPUBLICAN,3
48135,24.048418045043945,30.32173538208008,15.39195156097412,14.0,15.613240174,9116.0,11.0,102.37336730957033,REPUBLICAN,3
48137,27.918088912963867,22.6621150970459,18.15699577331543,1.0,10.416666667,44.0,3.5,63.11910629272461,REPUBLICAN,3
48139,13.807422637939451,27.700761795043945,24.336612701416016,10.0,26.825567844,5641.0,6.0,122.32371520996094,REPUBLICAN,3
48141,21.533641815185547,23.71015167236328,23.314403533935547,-1.0,-4.356638145,30094.0,8.3,75.93061065673828,DEMOCRAT,0
48143,11.736062049865724,26.3236083984375,31.465356826782227,1.0,7.7483779042,1150.0,5.7,82.82431030273438,REPUBLICAN,3
48145,23.089523315429688,38.44704818725586,12.441641807556152,-1.0,2.7224281742,390.0,6.0,64.77421569824219,REPUBLICAN,3
48147,14.541709899902344,35.22554016113281,17.400617599487305,-1.0,12.616868697,788.0,4.7,87.63194274902344,REPUBLICAN,3
48149,13.910329818725586,39.09782791137695,19.691246032714844,-1.0,4.8593552465,555.0,4.7,97.11292266845705,REPUBLICAN,3
48151,13.858797073364258,34.740379333496094,18.640268325805664,-2.0,5.2280747615,72.0,4.5,79.71550750732422,REPUBLICAN,3
48153,25.83554458618164,27.6657829284668,15.915119171142578,0.0,-15.48499348,155.0,6.2,70.29854583740234,REPUBLICAN,3
48155,18.143009185791016,32.01707458496094,16.22198486328125,1.0,-26.42796249,24.0,4.2,60.29448318481445,REPUBLICAN,3
48157,9.385958671569824,17.864959716796875,46.22030258178711,-10.0,22.311971291,30538.0,7.7,158.2677459716797,DEMOCRAT,0
48159,8.656880378723145,27.94622039794922,26.588008880615234,-1.0,-2.976328884,257.0,5.3,79.05502319335938,REPUBLICAN,3
48161,17.39849090576172,33.17283630371094,15.27847671508789,-2.0,-3.341264618,528.0,8.3,81.9920654296875,REPUBLICAN,3
48163,33.84207534790039,34.15535354614258,7.2857255935668945,1.0,0.0493619962,541.0,5.7,63.01917266845703,REPUBLICAN,3
48165,38.18358612060547,29.82595634460449,11.440939903259276,1.0,17.110985063,543.0,5.6,104.88258361816406,REPUBLICAN,3
48167,10.987735748291016,24.88808822631836,31.11436653137207,-6.0,9.6412190054,14390.0,8.7,114.31828308105467,REPUBLICAN,3
48169,38.43424224853516,28.587270736694336,13.883344650268556,0.0,-5.131494548,137.0,6.8,76.47086334228516,REPUBLICAN,3
48171,11.041547775268556,29.90117454528809,32.229522705078125,2.0,15.235611846,635.0,4.8,97.03173065185548,REPUBLICAN,3
48173,30.55242347717285,18.71476936340332,27.17023658752441,-1.0,7.8571428571,29.0,3.6,146.39779663085938,REPUBLICAN,3
48175,17.008466720581055,26.47224807739257,17.27187156677246,0.0,7.8709169618,244.0,7.7,88.62344360351562,REPUBLICAN,3
48177,23.30293083190918,44.0565185546875,13.068181991577148,-2.0,-0.768898073,515.0,5.4,75.61207580566406,REPUBLICAN,3
48179,19.818845748901367,32.72272491455078,13.91104507446289,1.0,-7.783872363,633.0,8.1,82.04203033447266,REPUBLICAN,3
48181,11.271529197692873,30.08345413208008,20.43686485290528,6.0,16.911173745,3761.0,5.9,89.68677520751953,REPUBLICAN,3
48183,15.924381256103516,28.163015365600582,21.307676315307617,-3.0,3.0663926601,4682.0,8.3,82.96952056884766,REPUBLICAN,3
48185,19.37350082397461,34.84311294555664,15.735431671142578,0.0,18.505885851,891.0,8.0,80.64923858642578,REPUBLICAN,3
48187,11.285398483276367,30.46827888488769,28.185741424560547,2.0,17.490450529,4933.0,6.1,123.0419692993164,REPUBLICAN,3
48189,23.40547752380371,34.72993850708008,17.132732391357422,1.0,-10.5613318,799.0,6.8,76.80188751220703,REPUBLICAN,3
48191,20.384614944458008,29.951923370361328,15.913461685180664,0.0,-19.36884288,62.0,5.8,56.11766815185547,REPUBLICAN,3
48193,15.971635818481444,35.80955505371094,22.43795394897461,-1.0,1.1807769512,170.0,4.5,81.98269653320312,REPUBLICAN,3
48195,32.226505279541016,26.65283203125,15.149718284606934,2.0,-20.60907167,87.0,3.5,91.6604232788086,REPUBLICAN,3
48197,21.121156692504883,32.694393157958984,13.670886039733888,1.0,3.0526583567,75.0,4.4,62.54606246948242,REPUBLICAN,3
48199,12.035005569458008,38.18181991577149,16.839080810546875,-2.0,7.5146675501,2251.0,9.0,97.7702865600586,REPUBLICAN,3
48201,18.58701133728028,23.39652633666992,31.45015335083008,75.0,-1.18381369,204310.0,8.9,96.2432098388672,DEMOCRAT,1
48203,14.74442195892334,33.95318984985352,19.08342933654785,-2.0,-0.796172364,2290.0,7.9,86.14546203613281,REPUBLICAN,3
48205,17.435056686401367,37.538028717041016,17.832904815673828,-2.0,-12.87208367,54.0,2.1,113.66560363769533,REPUBLICAN,3
48207,29.71556854248047,35.05488967895508,11.87624740600586,-1.0,-2.817645505,114.0,4.3,60.29136276245117,REPUBLICAN,3
48209,9.930547714233398,23.332916259765625,37.24678802490234,31.0,26.332698163,7665.0,6.3,113.8123779296875,DEMOCRAT,3
48211,17.915979385375977,31.507413864135746,21.210872650146484,-1.0,-12.52609603,82.0,4.4,111.3281478881836,REPUBLICAN,3
48213,16.493423461914062,34.410648345947266,17.340717315673828,0.0,10.252365931,2377.0,6.4,77.908935546875,REPUBLICAN,3
48215,34.27867889404297,23.48412132263184,18.70633888244629,8.0,-3.530896791,41893.0,11.6,65.04278564453125,DEMOCRAT,0
48217,16.493959426879883,34.86381149291992,17.36227798461914,1.0,13.898426127,1023.0,6.3,83.08350372314453,REPUBLICAN,3
48219,23.79099464416504,26.737075805664062,15.821290016174316,0.0,-2.391720299,845.0,7.9,79.86540222167969,REPUBLICAN,3
48221,10.565723419189451,30.021392822265625,26.405990600585938,8.0,25.726481694,1833.0,6.6,116.37936401367188,REPUBLICAN,3
48223,15.08347988128662,35.65334701538086,20.07184600830078,1.0,7.77545989,895.0,5.1,78.5897216796875,REPUBLICAN,3
48225,18.786422729492188,36.18503952026367,15.229798316955566,-1.0,-0.347554088,529.0,5.3,68.07975769042969,REPUBLICAN,3
48227,20.015390396118164,33.6843376159668,12.624032974243164,1.0,17.881497197,1093.0,8.1,95.4218978881836,REPUBLICAN,3
48229,44.4822883605957,30.58583068847656,10.694823265075684,2.0,15.712218317,149.0,8.0,61.378116607666016,REPUBLICAN,3
48231,15.471357345581056,34.0083122253418,19.90463256835937,4.0,18.022540984,2847.0,6.5,89.80232238769531,REPUBLICAN,3
48233,14.044501304626465,34.44229888916016,14.015883445739746,2.0,-10.6522101,613.0,7.2,90.46280670166016,REPUBLICAN,3
48235,6.833493709564209,37.63233947753906,15.014436721801758,-1.0,11.140235911,45.0,6.0,107.16070556640624,REPUBLICAN,3
48237,17.95252227783203,40.009891510009766,13.468513488769531,2.0,11.486486486,238.0,7.0,86.43744659423828,REPUBLICAN,3
48239,17.562360763549805,31.129589080810547,16.54836654663086,0.0,-9.461377306,422.0,5.8,87.12760162353516,REPUBLICAN,3
48241,15.009568214416504,44.695899963378906,12.921208381652832,-1.0,-6.479845157,1443.0,11.2,73.78052520751953,REPUBLICAN,3
48243,21.142520904541016,20.141342163085938,30.50647735595703,0.0,15.05423954,50.0,5.1,83.32083892822266,REPUBLICAN,3
48245,15.79741382598877,31.91133117675781,19.650484085083008,10.0,-9.762301431,12570.0,11.9,86.1485824584961,REPUBLICAN,3
48247,25.48567581176757,37.60289764404297,13.43430995941162,0.0,1.7321016166,180.0,9.5,60.56461334228516,DEMOCRAT,3
48249,25.14396858215332,36.587547302246094,12.182879447937012,0.0,-9.281370787,2094.0,13.0,69.39604187011719,REPUBLICAN,3
48251,14.309283256530762,35.87586212158203,18.72616958618164,5.0,23.058875073,5390.0,6.5,103.89419555664062,REPUBLICAN,3
48253,21.645139694213867,38.57919692993164,11.719918251037598,-2.0,10.963979073,401.0,7.0,79.77952575683594,REPUBLICAN,3
48255,24.258861541748047,36.89329528808594,15.337136268615724,1.0,-4.350468635,440.0,6.3,85.63331604003906,REPUBLICAN,3
48257,14.232836723327637,32.36601257324219,20.527767181396484,15.0,53.851070025,4377.0,6.5,117.12104034423828,REPUBLICAN,3
48259,7.235038280487059,20.601804733276367,42.09294509887695,1.0,39.039490939,1116.0,5.0,148.1778106689453,REPUBLICAN,3
48261,73.56021118164062,20.15706825256348,1.047120451927185,0.0,-92.74673008,10.0,5.4,72.03173065185547,REPUBLICAN,3
48263,14.19491481781006,32.62711715698242,25.423728942871094,-1.0,52.419354839,18.0,3.9,82.11698150634766,REPUBLICAN,3
48265,11.407450675964355,27.173131942749023,27.35926818847656,-1.0,7.6750940342,1271.0,5.9,90.2332763671875,REPUBLICAN,3
48267,14.903547286987305,32.88736724853516,22.46421813964844,1.0,3.6887608069,92.0,5.1,69.884765625,REPUBLICAN,3
48269,20.25316429138184,34.81012725830078,20.886075973510746,0.0,-29.19708029,4.0,1.7,111.2610092163086,REPUBLICAN,3
48271,21.47446823120117,36.760231018066406,12.1406831741333,0.0,-5.979073244,79.0,6.0,73.5057144165039,REPUBLICAN,3
48273,21.550369262695312,26.67753028869629,24.60571479797364,1.0,-6.514445784,1125.0,8.4,73.65092468261719,REPUBLICAN,3
48275,18.056713104248047,34.32026672363281,20.10008430480957,0.0,-0.546000546,82.0,5.6,63.718692779541016,REPUBLICAN,3
48277,15.688477516174316,33.08890914916992,18.68365859985352,-2.0,3.4943969153,1518.0,6.5,73.48229217529297,REPUBLICAN,3
48279,25.10505485534668,32.428863525390625,14.359466552734377,0.0,-18.15663948,274.0,5.2,66.70257568359375,REPUBLICAN,3
48281,9.013605117797852,29.43537330627441,19.897958755493164,1.0,14.050091631,485.0,5.4,91.8384246826172,REPUBLICAN,3
48283,36.42270278930664,38.58207702636719,7.490922927856445,0.0,-3.197229068,251.0,6.8,65.0849380493164,REPUBLICAN,3
48285,14.38107681274414,40.86489486694336,16.65215492248535,-2.0,2.9303665442,441.0,5.2,82.18099975585938,REPUBLICAN,3
48287,15.364044189453123,36.15424346923828,14.630780220031738,-1.0,5.7665424045,452.0,4.9,92.51451873779295,REPUBLICAN,3
48289,18.23878288269043,39.97827911376953,14.044614791870115,1.0,9.1737825987,477.0,7.8,78.88639068603516,REPUBLICAN,3
48291,22.650375366210938,37.83908462524414,9.728364944458008,-6.0,23.479924837,3571.0,10.6,83.18343353271484,REPUBLICAN,3
48293,18.85686111450196,33.2448616027832,14.826245307922363,0.0,5.1303976058,596.0,7.1,68.14689636230469,REPUBLICAN,3
48295,17.85234832763672,32.57270812988281,19.68680000305176,0.0,-34.37262357,64.0,4.2,102.09855651855467,REPUBLICAN,3
48297,23.09732437133789,34.08671569824219,12.188652992248535,-2.0,3.1205091357,386.0,7.5,84.57154083251953,REPUBLICAN,3
48299,14.179680824279783,26.48892593383789,25.28353500366211,3.0,17.467450167,486.0,5.7,86.84185791015625,REPUBLICAN,3
48301,19.71830940246582,19.71830940246582,0.0,0.0,126.1829653,5.0,1.7,138.16595458984375,REPUBLICAN,3
48303,13.822117805480955,25.60871315002441,30.12796211242676,-1.0,5.228115355,8996.0,5.7,85.46155548095703,REPUBLICAN,3
48305,24.638822555541992,29.419490814208984,17.25768280029297,-1.0,12.882447665,149.0,5.4,71.41496276855469,REPUBLICAN,3
48307,23.18173789978028,27.60573387145996,17.28897476196289,-1.0,3.1316547664,244.0,7.5,67.55043029785156,REPUBLICAN,3
48309,15.080584526062012,27.02841186523437,24.248334884643555,1.0,4.6865915324,7410.0,6.2,79.75454711914062,REPUBLICAN,3
48311,7.2580647468566895,32.66128921508789,28.830644607543945,-1.0,17.639077341,20.0,2.8,106.72193908691406,REPUBLICAN,3
48313,19.18735885620117,38.49784469604492,14.723989486694336,0.0,-7.749502566,321.0,7.2,72.25344848632812,REPUBLICAN,3
